TABLE=038 | AREA=Xã Bình Minh
--- SEQUENCE=3 | SECTION=agricultural | PAGES=207-731 | LINES=34060 ---
P=0600 | X=0115.950-0309.190 | Y=0347.850-0359.010 | hiện trạng là đường nhựa, bê tông xi măng:
P=0600 | X=0094.550-0341.570 | Y=0365.350-0379.510 | 206 - Có bề rộng ≥ 5m, cách đường giao thông >600m.
P=0600 | X=0458.950-0475.630 | Y=0368.350-0379.510 | 420
P=0600 | X=0505.200-0521.880 | Y=0368.350-0379.510 | 310
P=0600 | X=0115.950-0402.420 | Y=0382.850-0394.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m
P=0600 | X=0115.950-0168.660 | Y=0394.350-0405.510 | đến ≤600m.
P=0600 | X=0115.950-0338.800 | Y=0411.850-0423.010 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0600 | X=0115.950-0385.200 | Y=0429.850-0441.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Ngô
P=0600 | X=0115.950-0396.860 | Y=0441.350-0452.510 | Quyền đoạn từ Đường Duy Tân đến Đường Phạm Thế Hiển có
P=0600 | X=0115.950-0309.190 | Y=0452.850-0464.010 | hiện trạng là đường nhựa, bê tông xi măng:
P=0600 | X=0094.550-0111.230 | Y=0458.850-0470.010 | 207
P=0600 | X=0458.950-0475.630 | Y=0458.850-0470.010 | 340
P=0600 | X=0505.200-0521.880 | Y=0458.850-0470.010 | 250
P=0600 | X=0115.950-0392.960 | Y=0470.350-0481.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=0600 | X=0115.950-0339.140 | Y=0487.850-0499.010 | - Có bề rộng <3m, cách đường giao thông >200m.
P=0600 | X=0115.950-0400.860 | Y=0505.850-0517.010 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0600 | X=0115.950-0395.670 | Y=0517.350-0528.510 | Đường Ngô Quyền đoạn từ Đường Duy Tân đến Đường Phạm
P=0600 | X=0115.950-0365.850 | Y=0528.850-0540.010 | Thế Hiển có hiện trạng là đường nhựa, bê tông xi măng:
P=0600 | X=0094.550-0111.230 | Y=0534.850-0546.010 | 208
P=0600 | X=0458.950-0475.630 | Y=0534.850-0546.010 | 510
P=0600 | X=0505.200-0521.880 | Y=0534.850-0546.010 | 360
P=0600 | X=0115.950-0338.450 | Y=0546.350-0557.510 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=0600 | X=0115.950-0392.610 | Y=0563.850-0575.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=0600 | X=0115.950-0400.860 | Y=0581.850-0593.010 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0600 | X=0115.950-0394.010 | Y=0593.350-0604.510 | Đường Ngô Quyền đoạn từ Đường Duy Tân đến đường Phạm
P=0600 | X=0115.950-0365.830 | Y=0604.850-0616.010 | Thế Hiển có hiện trạng là đường nhựa, bê tông xi măng:
P=0600 | X=0094.550-0341.570 | Y=0622.350-0636.510 | 209 - Có bề rộng ≥ 5m, cách đường giao thông >600m.
P=0600 | X=0458.950-0475.630 | Y=0625.350-0636.510 | 420
P=0600 | X=0505.200-0521.880 | Y=0625.350-0636.510 | 310
P=0600 | X=0115.950-0402.420 | Y=0639.850-0651.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m
P=0600 | X=0115.950-0168.660 | Y=0651.350-0662.510 | đến ≤600m.
P=0600 | X=0115.950-0338.800 | Y=0668.850-0680.010 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0600 | X=0094.550-0400.860 | Y=0686.850-0698.010 | 210 Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0600 | X=0458.950-0475.630 | Y=0686.850-0698.010 | 340
P=0600 | X=0505.200-0521.880 | Y=0686.850-0698.010 | 250
P=0600 | X=0115.950-0395.670 | Y=0698.350-0709.510 | Đường Ngô Quyền đoạn từ Đường Duy Tân đến Đường Phạm
P=0601 | X=0115.950-0365.830 | Y=0078.850-0090.010 | Thế Hiển có hiện trạng là đường nhựa, bê tông xi măng:
P=0601 | X=0115.950-0392.960 | Y=0096.350-0107.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=0601 | X=0115.950-0341.920 | Y=0113.850-0125.010 | - Có bề rộng <3m, cách đường giao thông > 200m.
P=0601 | X=0213.900-0294.350 | Y=0131.850-0143.010 | Đường Phạm Thế
P=0601 | X=0094.550-0200.860 | Y=0137.600-0148.760 | 211 Đường Ngô Quyền
P=0601 | X=0311.950-0409.180 | Y=0137.600-0148.760 | Giáp cầu Xuân Thanh
P=0601 | X=0458.950-0475.630 | Y=0137.600-0148.760 | 800
P=0601 | X=0505.200-0521.880 | Y=0137.600-0148.760 | 540
P=0601 | X=0213.900-0234.460 | Y=0143.350-0154.510 | Hiển
P=0601 | X=0115.950-0385.200 | Y=0161.350-0172.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Ngô
P=0601 | X=0115.950-0408.630 | Y=0172.850-0184.010 | Quyền đoạn từ Đường Phạm Thế Hiển đến Giáp cầu Xuân Thanh
P=0601 | X=0115.950-0322.530 | Y=0184.350-0195.510 | có hiện trạng là đường nhựa, bê tông xi măng:
P=0601 | X=0094.550-0111.230 | Y=0190.350-0201.510 | 212
P=0601 | X=0458.950-0475.630 | Y=0190.350-0201.510 | 510
P=0601 | X=0505.200-0521.880 | Y=0190.350-0201.510 | 360
P=0601 | X=0115.950-0341.220 | Y=0201.850-0213.010 | - Có bề rộng ≥ 5m, cách đường giao thông ≤600m.
P=0601 | X=0115.950-0392.610 | Y=0219.350-0230.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=0601 | X=0115.950-0385.200 | Y=0237.350-0248.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Ngô
P=0601 | X=0115.950-0408.630 | Y=0248.850-0260.010 | Quyền đoạn từ Đường Phạm Thế Hiển đến Giáp cầu Xuân Thanh
P=0601 | X=0115.950-0322.530 | Y=0260.350-0271.510 | có hiện trạng là đường nhựa, bê tông xi măng:
P=0601 | X=0094.550-0341.570 | Y=0277.850-0292.010 | 213 - Có bề rộng ≥ 5m, cách đường giao thông >600m.
P=0601 | X=0458.950-0475.630 | Y=0280.850-0292.010 | 420
P=0601 | X=0505.200-0521.880 | Y=0280.850-0292.010 | 310
P=0601 | X=0115.950-0402.420 | Y=0295.350-0306.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m
P=0601 | X=0115.950-0168.660 | Y=0306.850-0318.010 | đến ≤600m.
P=0601 | X=0115.950-0338.800 | Y=0324.350-0335.510 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0601 | X=0115.950-0385.200 | Y=0342.350-0353.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Ngô
P=0601 | X=0115.950-0408.630 | Y=0353.850-0365.010 | Quyền đoạn từ Đường Phạm Thế Hiển đến Giáp cầu Xuân Thanh
P=0601 | X=0115.950-0322.530 | Y=0365.350-0376.510 | có hiện trạng là đường nhựa, bê tông xi măng:
P=0601 | X=0094.550-0111.230 | Y=0371.350-0382.510 | 214
P=0601 | X=0458.950-0475.630 | Y=0371.350-0382.510 | 340
P=0601 | X=0505.200-0521.880 | Y=0371.350-0382.510 | 250
P=0601 | X=0115.950-0392.960 | Y=0382.850-0394.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=0601 | X=0115.950-0339.140 | Y=0400.350-0411.510 | - Có bề rộng <3m, cách đường giao thông >200m.
P=0601 | X=0115.950-0400.860 | Y=0418.350-0429.510 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0601 | X=0115.950-0406.870 | Y=0429.850-0441.010 | Đường Ngô Quyền đoạn từ Đường Phạm Thế Hiển đến Giáp cầu
P=0601 | X=0115.950-0379.750 | Y=0441.350-0452.510 | Xuân Thanh có hiện trạng là đường nhựa, bê tông xi măng:
P=0601 | X=0094.550-0111.230 | Y=0447.350-0458.510 | 215
P=0601 | X=0458.950-0475.630 | Y=0447.350-0458.510 | 510
P=0601 | X=0505.200-0521.880 | Y=0447.350-0458.510 | 360
P=0601 | X=0115.950-0341.220 | Y=0458.850-0470.010 | - Có bề rộng ≥ 5m, cách đường giao thông ≤600m.
P=0601 | X=0115.950-0392.610 | Y=0476.350-0487.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=0601 | X=0115.950-0400.860 | Y=0494.350-0505.510 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0601 | X=0115.950-0406.870 | Y=0505.850-0517.010 | Đường Ngô Quyền đoạn từ Đường Phạm Thế Hiển đến Giáp cầu
P=0601 | X=0115.950-0379.750 | Y=0517.350-0528.510 | Xuân Thanh có hiện trạng là đường nhựa, bê tông xi măng:
P=0601 | X=0094.550-0341.570 | Y=0534.850-0549.010 | 216 - Có bề rộng ≥ 5m, cách đường giao thông >600m.
P=0601 | X=0458.950-0475.630 | Y=0537.850-0549.010 | 420
P=0601 | X=0505.200-0521.880 | Y=0537.850-0549.010 | 310
P=0601 | X=0115.950-0402.420 | Y=0552.350-0563.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m
P=0601 | X=0115.950-0168.660 | Y=0563.850-0575.010 | đến ≤600m.
P=0601 | X=0115.950-0338.800 | Y=0581.350-0592.510 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0601 | X=0115.950-0400.860 | Y=0599.350-0610.510 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0601 | X=0115.950-0406.870 | Y=0610.850-0622.010 | Đường Ngô Quyền đoạn từ Đường Phạm Thế Hiển đến Giáp cầu
P=0601 | X=0115.950-0379.750 | Y=0622.350-0633.510 | Xuân Thanh có hiện trạng là đường nhựa, bê tông xi măng:
P=0601 | X=0094.550-0111.230 | Y=0628.350-0639.510 | 217
P=0601 | X=0458.950-0475.630 | Y=0628.350-0639.510 | 340
P=0601 | X=0505.200-0521.880 | Y=0628.350-0639.510 | 250
P=0601 | X=0115.950-0392.960 | Y=0639.850-0651.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=0601 | X=0115.950-0341.920 | Y=0657.350-0668.510 | - Có bề rộng <3m, cách đường giao thông > 200m.
P=0601 | X=0115.950-0207.000 | Y=0675.350-0686.510 | Đường Nguyễn Hữu
P=0601 | X=0094.550-0111.230 | Y=0681.100-0692.260 | 218
P=0601 | X=0211.050-0407.570 | Y=0681.100-0692.260 | Đường Hồng Thập Tự Đường Trương Định
P=0601 | X=0458.950-0475.630 | Y=0681.100-0692.260 | 800
P=0601 | X=0505.200-0521.880 | Y=0681.100-0692.260 | 540
P=0601 | X=0115.950-0139.820 | Y=0686.850-0698.010 | Cảnh
P=0601 | X=0094.550-0401.320 | Y=0704.850-0716.010 | 219 Các tuyến đường giao thông đấu nối trực tiếp ra Đường Nguyễn
P=0601 | X=0458.950-0475.630 | Y=0704.850-0716.010 | 510
P=0601 | X=0505.200-0521.880 | Y=0704.850-0716.010 | 360
P=0602 | X=0115.950-0391.810 | Y=0078.850-0090.010 | Hữu Cảnh đoạn từ Đường Hồng Thập Tự đến Đường Trương
P=0602 | X=0115.950-0345.850 | Y=0090.350-0101.510 | Định có hiện trạng là đường nhựa, bê tông xi măng:
P=0602 | X=0115.950-0338.450 | Y=0107.850-0119.010 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=0602 | X=0115.950-0392.610 | Y=0125.350-0136.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=0602 | X=0115.950-0401.320 | Y=0143.350-0154.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Nguyễn
P=0602 | X=0115.950-0391.810 | Y=0154.850-0166.010 | Hữu Cảnh đoạn từ Đường Hồng Thập Tự đến Đường Trương
P=0602 | X=0115.950-0345.850 | Y=0166.350-0177.510 | Định có hiện trạng là đường nhựa, bê tông xi măng:
P=0602 | X=0094.550-0341.570 | Y=0183.850-0198.010 | 220 - Có bề rộng ≥ 5m, cách đường giao thông >600m.
P=0602 | X=0458.950-0475.630 | Y=0186.850-0198.010 | 420
P=0602 | X=0505.200-0521.880 | Y=0186.850-0198.010 | 310
P=0602 | X=0115.950-0402.420 | Y=0201.350-0212.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m
P=0602 | X=0115.950-0168.660 | Y=0212.850-0224.010 | đến ≤600m.
P=0602 | X=0115.950-0338.800 | Y=0230.350-0241.510 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0602 | X=0115.950-0401.320 | Y=0248.350-0259.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Nguyễn
P=0602 | X=0115.950-0391.810 | Y=0259.850-0271.010 | Hữu Cảnh đoạn từ Đường Hồng Thập Tự đến Đường Trương
P=0602 | X=0115.950-0345.850 | Y=0271.350-0282.510 | Định có hiện trạng là đường nhựa, bê tông xi măng:
P=0602 | X=0094.550-0111.230 | Y=0277.350-0288.510 | 221
P=0602 | X=0458.950-0475.630 | Y=0277.350-0288.510 | 340
P=0602 | X=0505.200-0521.880 | Y=0277.350-0288.510 | 250
P=0602 | X=0115.950-0392.960 | Y=0288.850-0300.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=0602 | X=0115.950-0339.140 | Y=0306.350-0317.510 | - Có bề rộng <3m, cách đường giao thông >200m.
P=0602 | X=0115.950-0400.860 | Y=0324.350-0335.510 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0602 | X=0115.950-0392.490 | Y=0335.850-0347.010 | Đường Nguyễn Hữu Cảnh đoạn từ Đường Hồng Thập Tự đến
P=0602 | X=0115.950-0386.210 | Y=0347.350-0358.510 | Đường Trương Định có hiện trạng là đường nhựa, bê tông xi
P=0602 | X=0094.550-0143.730 | Y=0358.850-0370.260 | 222 măng:
P=0602 | X=0458.950-0475.630 | Y=0359.100-0370.260 | 510
P=0602 | X=0505.200-0521.880 | Y=0359.100-0370.260 | 360
P=0602 | X=0115.950-0341.220 | Y=0376.350-0387.510 | - Có bề rộng ≥ 5m, cách đường giao thông ≤600m.
P=0602 | X=0115.950-0392.610 | Y=0393.850-0405.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=0602 | X=0115.950-0400.860 | Y=0411.850-0423.010 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0602 | X=0115.950-0392.540 | Y=0423.350-0434.510 | Đường Nguyễn Hữu Cảnh đoạn từ Đường Hồng Thập Tự đến
P=0602 | X=0115.950-0386.210 | Y=0434.850-0446.010 | Đường Trương Định có hiện trạng là đường nhựa, bê tông xi
P=0602 | X=0115.950-0143.730 | Y=0446.350-0457.510 | măng:
P=0602 | X=0094.550-0341.570 | Y=0461.100-0475.010 | 223 - Có bề rộng ≥ 5m, cách đường giao thông >600m.
P=0602 | X=0458.950-0475.630 | Y=0461.100-0472.260 | 420
P=0602 | X=0505.200-0521.880 | Y=0461.100-0472.260 | 310
P=0602 | X=0115.950-0402.420 | Y=0481.350-0492.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m
P=0602 | X=0115.950-0168.660 | Y=0492.850-0504.010 | đến ≤600m.
P=0602 | X=0115.950-0338.800 | Y=0510.350-0521.510 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0602 | X=0115.950-0400.860 | Y=0528.350-0539.510 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0602 | X=0115.950-0392.490 | Y=0539.850-0551.010 | Đường Nguyễn Hữu Cảnh đoạn từ Đường Hồng Thập Tự đến
P=0602 | X=0115.950-0386.210 | Y=0551.350-0562.510 | Đường Trương Định có hiện trạng là đường nhựa, bê tông xi
P=0602 | X=0094.550-0143.730 | Y=0562.850-0574.260 | 224 măng:
P=0602 | X=0458.950-0475.630 | Y=0563.100-0574.260 | 340
P=0602 | X=0505.200-0521.880 | Y=0563.100-0574.260 | 250
P=0602 | X=0115.950-0392.960 | Y=0580.350-0591.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=0602 | X=0115.950-0341.920 | Y=0597.850-0609.010 | - Có bề rộng <3m, cách đường giao thông > 200m.
P=0602 | X=0115.950-0203.630 | Y=0615.850-0627.010 | Đường Trần Quang
P=0602 | X=0094.550-0111.230 | Y=0621.600-0632.760 | 225
P=0602 | X=0211.050-0303.100 | Y=0621.600-0632.760 | Đường Hùng Vương
P=0602 | X=0316.100-0407.660 | Y=0621.600-0632.760 | Đường Bùi Thị Xuân
P=0602 | X=0458.950-0475.630 | Y=0621.600-0632.760 | 800
P=0602 | X=0505.200-0521.880 | Y=0621.600-0632.760 | 540
P=0602 | X=0115.950-0136.510 | Y=0627.350-0638.510 | Diệu
P=0602 | X=0115.950-0387.410 | Y=0645.350-0656.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Trần
P=0602 | X=0115.950-0389.010 | Y=0656.850-0668.010 | Quang Diệu đoạn từ Đường Hùng Vương đến Đường Bùi Thị
P=0602 | X=0115.950-0348.640 | Y=0668.350-0679.510 | Xuân có hiện trạng là đường nhựa, bê tông xi măng:
P=0602 | X=0094.550-0111.230 | Y=0674.350-0685.510 | 226
P=0602 | X=0458.950-0475.630 | Y=0674.350-0685.510 | 510
P=0602 | X=0505.200-0521.880 | Y=0674.350-0685.510 | 360
P=0602 | X=0115.950-0338.450 | Y=0685.850-0697.010 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=0602 | X=0115.950-0392.610 | Y=0703.350-0714.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=0603 | X=0115.950-0387.410 | Y=0078.850-0090.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Trần
P=0603 | X=0115.950-0389.010 | Y=0090.350-0101.510 | Quang Diệu đoạn từ Đường Hùng Vương đến Đường Bùi Thị
P=0603 | X=0115.950-0348.640 | Y=0101.850-0113.010 | Xuân có hiện trạng là đường nhựa, bê tông xi măng:
P=0603 | X=0094.550-0341.570 | Y=0119.350-0133.510 | 227 - Có bề rộng ≥ 5m, cách đường giao thông >600m.
P=0603 | X=0458.950-0475.630 | Y=0122.350-0133.510 | 420
P=0603 | X=0505.200-0521.880 | Y=0122.350-0133.510 | 310
P=0603 | X=0115.950-0402.420 | Y=0136.850-0148.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m
P=0603 | X=0115.950-0168.660 | Y=0148.350-0159.510 | đến ≤600m.
P=0603 | X=0115.950-0338.800 | Y=0165.850-0177.010 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0603 | X=0115.950-0387.410 | Y=0183.850-0195.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Trần
P=0603 | X=0115.950-0389.010 | Y=0195.350-0206.510 | Quang Diệu đoạn từ Đường Hùng Vương đến Đường Bùi Thị
P=0603 | X=0115.950-0348.640 | Y=0206.850-0218.010 | Xuân có hiện trạng là đường nhựa, bê tông xi măng:
P=0603 | X=0094.550-0111.230 | Y=0212.850-0224.010 | 228
P=0603 | X=0458.950-0475.630 | Y=0212.850-0224.010 | 340
P=0603 | X=0505.200-0521.880 | Y=0212.850-0224.010 | 250
P=0603 | X=0115.950-0392.960 | Y=0224.350-0235.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=0603 | X=0115.950-0339.140 | Y=0241.850-0253.010 | - Có bề rộng <3m, cách đường giao thông >200m.
P=0603 | X=0115.950-0400.860 | Y=0259.850-0271.010 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0603 | X=0115.950-0378.460 | Y=0271.350-0282.510 | Đường Trần Quang Diệu đoạn từ Đường Hùng Vương đến
P=0603 | X=0115.950-0386.310 | Y=0282.850-0294.010 | Đường Bùi Thị Xuân có hiện trạng là đường nhựa, bê tông xi
P=0603 | X=0094.550-0143.730 | Y=0294.350-0305.760 | 229 măng:
P=0603 | X=0458.950-0475.630 | Y=0294.600-0305.760 | 510
P=0603 | X=0505.200-0521.880 | Y=0294.600-0305.760 | 360
P=0603 | X=0115.950-0341.220 | Y=0311.850-0323.010 | - Có bề rộng ≥ 5m, cách đường giao thông ≤600m.
P=0603 | X=0115.950-0392.610 | Y=0329.350-0340.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=0603 | X=0115.950-0400.860 | Y=0347.350-0358.510 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0603 | X=0115.950-0378.460 | Y=0358.850-0370.010 | Đường Trần Quang Diệu đoạn từ Đường Hùng Vương đến
P=0603 | X=0115.950-0386.310 | Y=0370.350-0381.510 | Đường Bùi Thị Xuân có hiện trạng là đường nhựa, bê tông xi
P=0603 | X=0115.950-0143.730 | Y=0381.850-0393.010 | măng:
P=0603 | X=0094.550-0338.800 | Y=0396.600-0410.510 | 230 - Có bề rộng ≥5m, cách đường giao thông >600m.
P=0603 | X=0458.950-0475.630 | Y=0396.600-0407.760 | 420
P=0603 | X=0505.200-0521.880 | Y=0396.600-0407.760 | 310
P=0603 | X=0115.950-0402.420 | Y=0416.850-0428.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m
P=0603 | X=0115.950-0168.660 | Y=0428.350-0439.510 | đến ≤600m.
P=0603 | X=0115.950-0338.800 | Y=0445.850-0457.010 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0603 | X=0115.950-0400.860 | Y=0463.850-0475.010 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0603 | X=0115.950-0378.570 | Y=0475.350-0486.510 | Đường Trần Quang Diệu đoạn từ Đường Hùng Vương đến
P=0603 | X=0115.950-0386.310 | Y=0486.850-0498.010 | Đường Bùi Thị Xuân có hiện trạng là đường nhựa, bê tông xi
P=0603 | X=0094.600-0143.730 | Y=0498.350-0509.760 | 231 măng:
P=0603 | X=0458.950-0475.630 | Y=0498.600-0509.760 | 340
P=0603 | X=0505.200-0521.880 | Y=0498.600-0509.760 | 250
P=0603 | X=0115.950-0392.960 | Y=0515.850-0527.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=0603 | X=0115.950-0341.920 | Y=0533.350-0544.510 | - Có bề rộng <3m, cách đường giao thông > 200m.
P=0603 | X=0115.950-0196.460 | Y=0551.350-0562.510 | Đường Phạm Thế
P=0603 | X=0094.550-0111.230 | Y=0557.100-0568.260 | 232
P=0603 | X=0211.050-0401.010 | Y=0557.100-0568.260 | Đường Hồ Thị Hương Đường Ngô Quyền
P=0603 | X=0458.950-0475.630 | Y=0557.100-0568.260 | 800
P=0603 | X=0505.200-0521.880 | Y=0557.100-0568.260 | 540
P=0603 | X=0115.950-0136.510 | Y=0562.850-0574.010 | Hiển
P=0603 | X=0115.950-0392.980 | Y=0580.850-0592.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Phạm
P=0603 | X=0115.950-0401.770 | Y=0592.350-0603.510 | Thế Hiển đoạn từ Đường Hồ Thị Hương đến Đường Ngô Quyền
P=0603 | X=0115.950-0322.530 | Y=0603.850-0615.010 | có hiện trạng là đường nhựa, bê tông xi măng:
P=0603 | X=0094.550-0111.230 | Y=0609.850-0621.010 | 233
P=0603 | X=0458.950-0475.630 | Y=0609.850-0621.010 | 510
P=0603 | X=0505.200-0521.880 | Y=0609.850-0621.010 | 360
P=0603 | X=0115.950-0338.450 | Y=0621.350-0632.510 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=0603 | X=0115.950-0392.610 | Y=0638.850-0650.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=0603 | X=0094.550-0392.980 | Y=0656.850-0668.010 | 234 Các tuyến đường giao thông đấu nối trực tiếp ra Đường Phạm
P=0603 | X=0458.950-0475.630 | Y=0656.850-0668.010 | 420
P=0603 | X=0505.200-0521.880 | Y=0656.850-0668.010 | 310
P=0603 | X=0115.950-0401.770 | Y=0668.350-0679.510 | Thế Hiển đoạn từ Đường Hồ Thị Hương đến Đường Ngô Quyền
P=0603 | X=0115.950-0322.530 | Y=0679.850-0691.010 | có hiện trạng là đường nhựa, bê tông xi măng:
P=0603 | X=0115.950-0341.570 | Y=0697.350-0708.510 | - Có bề rộng ≥ 5m, cách đường giao thông >600m.
P=0604 | X=0115.950-0402.420 | Y=0078.850-0090.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m
P=0604 | X=0115.950-0168.660 | Y=0090.350-0101.510 | đến ≤600m.
P=0604 | X=0115.950-0338.800 | Y=0107.850-0119.010 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0604 | X=0115.950-0392.980 | Y=0125.850-0137.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Phạm
P=0604 | X=0115.950-0401.770 | Y=0137.350-0148.510 | Thế Hiển đoạn từ Đường Hồ Thị Hương đến Đường Ngô Quyền
P=0604 | X=0115.950-0322.530 | Y=0148.850-0160.010 | có hiện trạng là đường nhựa, bê tông xi măng:
P=0604 | X=0094.550-0111.230 | Y=0154.850-0166.010 | 235
P=0604 | X=0458.950-0475.630 | Y=0154.850-0166.010 | 340
P=0604 | X=0505.200-0521.880 | Y=0154.850-0166.010 | 250
P=0604 | X=0115.950-0392.960 | Y=0166.350-0177.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=0604 | X=0115.950-0339.140 | Y=0183.850-0195.010 | - Có bề rộng <3m, cách đường giao thông >200m.
P=0604 | X=0115.950-0400.860 | Y=0201.850-0213.010 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0604 | X=0115.950-0377.320 | Y=0213.350-0224.510 | Đường Phạm Thế Hiển đoạn từ Đường Hồ Thị Hương đến
P=0604 | X=0115.950-0410.200 | Y=0224.850-0236.010 | Đường Ngô Quyền có hiện trạng là đường nhựa, bê tông xi măng:
P=0604 | X=0094.550-0111.230 | Y=0230.850-0242.010 | 236
P=0604 | X=0458.950-0475.630 | Y=0230.850-0242.010 | 510
P=0604 | X=0505.200-0521.880 | Y=0230.850-0242.010 | 360
P=0604 | X=0115.950-0341.220 | Y=0242.350-0253.510 | - Có bề rộng ≥ 5m, cách đường giao thông ≤600m.
P=0604 | X=0115.950-0392.610 | Y=0259.850-0271.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=0604 | X=0115.950-0400.860 | Y=0277.850-0289.010 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0604 | X=0115.950-0377.320 | Y=0289.350-0300.510 | Đường Phạm Thế Hiển đoạn từ Đường Hồ Thị Hương đến
P=0604 | X=0115.950-0410.200 | Y=0300.850-0312.010 | Đường Ngô Quyền có hiện trạng là đường nhựa, bê tông xi măng:
P=0604 | X=0094.550-0341.570 | Y=0318.350-0332.510 | 237 - Có bề rộng ≥ 5m, cách đường giao thông >600m.
P=0604 | X=0458.950-0475.630 | Y=0321.350-0332.510 | 420
P=0604 | X=0505.200-0521.880 | Y=0321.350-0332.510 | 310
P=0604 | X=0115.950-0402.420 | Y=0335.850-0347.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m
P=0604 | X=0115.950-0168.660 | Y=0347.350-0358.510 | đến ≤600m.
P=0604 | X=0115.950-0338.800 | Y=0364.850-0376.010 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=0604 | X=0115.950-0400.860 | Y=0382.850-0394.010 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra
P=0604 | X=0115.950-0377.320 | Y=0394.350-0405.510 | Đường Phạm Thế Hiển đoạn từ Đường Hồ Thị Hương đến
