TABLE=008 | AREA=Phường Tân Triều
--- SEQUENCE=2 | SECTION=agricultural | PAGES=25-160 | LINES=8981 ---
P=2207 | X=0113.950-0364.910 | Y=0579.350-0590.510 | ra Đường Lữ Mành đoạn từ Đường Cách Mạng Tháng 8
P=2207 | X=0113.950-0360.930 | Y=0590.850-0602.010 | (Trường mầm non Thanh Bình) đến Đường Cách Mạng
P=2207 | X=0113.950-0378.360 | Y=0602.350-0613.510 | Tháng 8 (bên hông Chi cục Thuế Biên Hòa) có hiện trạng là
P=2207 | X=0093.550-0249.430 | Y=0613.850-0625.260 | 321 đường nhựa, bê tông xi măng:
P=2207 | X=0394.800-0461.870 | Y=0614.100-0625.260 | 14.900 10.400
P=2207 | X=0496.900-0521.910 | Y=0614.100-0625.260 | 8.900
P=2207 | X=0113.950-0336.450 | Y=0631.350-0642.510 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=2207 | X=0113.950-0354.580 | Y=0648.850-0660.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=2207 | X=0113.950-0147.200 | Y=0660.350-0671.510 | ≤400m.
P=2207 | X=0093.550-0425.370 | Y=0678.350-0689.510 | 322 Các tuyến đường giao thông không đấu nối trực tiếp và thông 10.900
P=2207 | X=0436.900-0461.910 | Y=0678.350-0689.510 | 7.600
P=2207 | X=0496.900-0521.910 | Y=0678.350-0689.510 | 6.500
P=2207 | X=0113.950-0364.950 | Y=0689.850-0701.010 | ra Đường Lữ Mành đoạn từ Đường Cách Mạng Tháng 8
P=2207 | X=0113.950-0361.080 | Y=0701.350-0712.510 | (Trường mầm non Thanh Bình) đến Đường Cách Mạng
P=2208 | X=0113.950-0378.490 | Y=0078.850-0090.010 | Tháng 8 (bên hông Chi cục Thuế Biên Hòa) có hiện trạng là
P=2208 | X=0113.950-0249.430 | Y=0090.350-0101.510 | đường nhựa, bê tông xi măng:
P=2208 | X=0113.950-0336.800 | Y=0107.850-0119.010 | - Có bề rộng ≥5m, cách đường giao thông >600m.
P=2208 | X=0113.950-0366.810 | Y=0125.350-0136.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ
P=2208 | X=0113.950-0200.270 | Y=0136.850-0148.010 | >400m đến ≤600m.
P=2208 | X=0113.950-0336.800 | Y=0154.350-0165.510 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=2208 | X=0113.950-0387.210 | Y=0172.350-0183.510 | Các tuyến đường giao thông không đấu nối trực tiếp và thông
P=2208 | X=0113.950-0364.910 | Y=0183.850-0195.010 | ra Đường Lữ Mành đoạn từ Đường Cách Mạng Tháng 8
P=2208 | X=0113.950-0360.930 | Y=0195.350-0206.510 | (Trường mầm non Thanh Bình) đến Đường Cách Mạng
P=2208 | X=0113.950-0378.360 | Y=0206.850-0218.010 | Tháng 8 (bên hông Chi cục Thuế Biên Hòa) có hiện trạng là
P=2208 | X=0093.550-0249.430 | Y=0218.350-0229.760 | 323 đường nhựa, bê tông xi măng:
P=2208 | X=0400.400-0425.410 | Y=0218.600-0229.760 | 7.400
P=2208 | X=0436.900-0461.910 | Y=0218.600-0229.760 | 5.200
P=2208 | X=0496.900-0521.910 | Y=0218.600-0229.760 | 4.400
P=2208 | X=0113.950-0354.700 | Y=0235.850-0247.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=2208 | X=0113.950-0147.560 | Y=0247.350-0258.510 | >600m.
P=2208 | X=0113.950-0337.140 | Y=0264.850-0276.010 | - Có bề rộng <3m, cách đường giao thông >200m.
P=2208 | X=0214.800-0382.990 | Y=0282.850-0294.010 | Đường Trần Minh Giáp đoạn 1 đường
P=2208 | X=0093.550-0188.330 | Y=0288.600-0299.760 | 324 Đường Lữ Mành
P=2208 | X=0394.800-0461.870 | Y=0288.600-0299.760 | 29.200 20.400
P=2208 | X=0491.300-0521.870 | Y=0288.600-0299.760 | 17.500
P=2208 | X=0214.800-0227.000 | Y=0294.350-0305.510 | Trí
P=2208 | X=0295.850-0335.880 | Y=0294.350-0305.510 | Lữ Mành
P=2208 | X=0113.950-0377.110 | Y=0312.350-0323.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Lữ
P=2208 | X=0113.950-0382.640 | Y=0323.850-0335.010 | Mành đoạn từ Đường Trần Minh Trí đến Giáp đoạn 1 đường
P=2208 | X=0113.950-0363.320 | Y=0335.350-0346.510 | Lữ Mành có hiện trạng là đường nhựa, bê tông xi măng:
P=2208 | X=0093.550-0110.230 | Y=0347.100-0358.260 | 325
P=2208 | X=0394.800-0461.870 | Y=0347.100-0358.260 | 16.500 11.600
P=2208 | X=0496.900-0521.910 | Y=0347.100-0358.260 | 9.900
P=2208 | X=0113.950-0336.450 | Y=0352.850-0364.010 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=2208 | X=0113.950-0354.580 | Y=0370.350-0381.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=2208 | X=0113.950-0147.200 | Y=0381.850-0393.010 | ≤400m.
P=2208 | X=0113.950-0377.110 | Y=0399.850-0411.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Lữ
P=2208 | X=0113.950-0382.640 | Y=0411.350-0422.510 | Mành đoạn từ Đường Trần Minh Trí đến Giáp đoạn 1 đường
P=2208 | X=0113.950-0363.320 | Y=0422.850-0434.010 | Lữ Mành có hiện trạng là đường nhựa, bê tông xi măng:
P=2208 | X=0093.550-0336.800 | Y=0440.350-0454.510 | 326 - Có bề rộng ≥5m, cách đường giao thông >600m.
P=2208 | X=0394.800-0425.370 | Y=0443.350-0454.510 | 12.100
P=2208 | X=0436.900-0461.910 | Y=0443.350-0454.510 | 8.500
P=2208 | X=0496.900-0521.910 | Y=0443.350-0454.510 | 7.300
P=2208 | X=0113.950-0366.810 | Y=0457.850-0469.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ
P=2208 | X=0113.950-0200.270 | Y=0469.350-0480.510 | >400m đến ≤600m.
P=2208 | X=0113.950-0336.800 | Y=0486.850-0498.010 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=2208 | X=0113.950-0377.110 | Y=0504.850-0516.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Lữ
P=2208 | X=0113.950-0382.640 | Y=0516.350-0527.510 | Mành đoạn từ Đường Trần Minh Trí đến Giáp đoạn 1 đường
P=2208 | X=0113.950-0363.320 | Y=0527.850-0539.010 | Lữ Mành có hiện trạng là đường nhựa, bê tông xi măng:
P=2208 | X=0093.550-0110.230 | Y=0539.600-0550.760 | 327
P=2208 | X=0400.400-0425.410 | Y=0539.600-0550.760 | 8.200
P=2208 | X=0436.900-0461.910 | Y=0539.600-0550.760 | 5.700
P=2208 | X=0496.900-0521.910 | Y=0539.600-0550.760 | 4.900
P=2208 | X=0113.950-0354.760 | Y=0545.350-0556.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=2208 | X=0113.950-0147.560 | Y=0556.850-0568.010 | >600m.
P=2208 | X=0113.950-0337.140 | Y=0574.350-0585.510 | - Có bề rộng <3m, cách đường giao thông >200m.
P=2208 | X=0113.950-0387.210 | Y=0592.350-0603.510 | Các tuyến đường giao thông không đấu nối trực tiếp và thông
P=2208 | X=0113.950-0377.620 | Y=0603.850-0615.010 | ra Đường Lữ Mành đoạn từ Đường Trần Minh Trí đến Giáp
P=2208 | X=0113.950-0366.590 | Y=0615.350-0626.510 | đoạn 1 đường Lữ Mành có hiện trạng là đường nhựa, bê
P=2208 | X=0113.950-0173.940 | Y=0626.850-0638.010 | tông xi măng:
P=2208 | X=0093.550-0110.230 | Y=0632.850-0644.010 | 328
P=2208 | X=0394.800-0461.870 | Y=0632.850-0644.010 | 14.900 10.400
P=2208 | X=0496.900-0521.910 | Y=0632.850-0644.010 | 8.900
P=2208 | X=0113.950-0336.450 | Y=0644.350-0655.510 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=2208 | X=0113.950-0354.580 | Y=0661.850-0673.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=2208 | X=0113.950-0147.200 | Y=0673.350-0684.510 | ≤400m.
P=2208 | X=0093.550-0425.370 | Y=0691.350-0702.510 | 329 Các tuyến đường giao thông không đấu nối trực tiếp và thông 10.900
P=2208 | X=0436.900-0461.910 | Y=0691.350-0702.510 | 7.600
P=2208 | X=0496.900-0521.910 | Y=0691.350-0702.510 | 6.500
P=2208 | X=0113.950-0377.620 | Y=0702.850-0714.010 | ra Đường Lữ Mành đoạn từ Đường Trần Minh Trí đến Giáp
P=2209 | X=0113.950-0366.590 | Y=0078.850-0090.010 | đoạn 1 đường Lữ Mành có hiện trạng là đường nhựa, bê
P=2209 | X=0113.950-0173.940 | Y=0090.350-0101.510 | tông xi măng:
P=2209 | X=0113.950-0336.800 | Y=0107.850-0119.010 | - Có bề rộng ≥5m, cách đường giao thông >600m.
P=2209 | X=0113.950-0366.810 | Y=0125.350-0136.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ
P=2209 | X=0113.950-0200.270 | Y=0136.850-0148.010 | >400m đến ≤600m.
P=2209 | X=0113.950-0336.800 | Y=0154.350-0165.510 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=2209 | X=0113.950-0361.650 | Y=0172.350-0183.510 | Các tuyến đường giao thông không đấu nối mực tiếp và
P=2209 | X=0113.950-0381.520 | Y=0183.850-0195.010 | thông ra Đường Lữ Mành đoạn từ Đường Trần Minh Trí đến
P=2209 | X=0113.950-0376.580 | Y=0195.350-0206.510 | Giáp đoạn 1 đường Lữ Mành có hiện trạng là đường nhựa,
P=2209 | X=0113.950-0187.830 | Y=0206.850-0218.010 | bê tông xi măng:
P=2209 | X=0093.550-0110.230 | Y=0212.850-0224.010 | 330
P=2209 | X=0400.400-0425.410 | Y=0212.850-0224.010 | 7.400
P=2209 | X=0436.900-0461.910 | Y=0212.850-0224.010 | 5.200
P=2209 | X=0496.900-0521.910 | Y=0212.850-0224.010 | 4.400
P=2209 | X=0113.950-0354.700 | Y=0224.350-0235.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=2209 | X=0113.950-0147.560 | Y=0235.850-0247.010 | >600m.
P=2209 | X=0113.950-0337.190 | Y=0253.350-0264.510 | - Có bề rộng <3m, cách đường giao thông >200m.
P=2209 | X=0214.800-0272.490 | Y=0271.350-0282.510 | Đường Phan
P=2209 | X=0093.550-0208.250 | Y=0277.100-0288.260 | 331 Đường Trần Minh Trí
P=2209 | X=0295.850-0377.430 | Y=0277.100-0288.260 | Đường 30 tháng 4
P=2209 | X=0394.800-0461.870 | Y=0277.100-0288.260 | 35.500 24.900
P=2209 | X=0491.300-0521.870 | Y=0277.100-0288.260 | 21.300
P=2209 | X=0214.800-0267.590 | Y=0282.850-0294.010 | Đình Phùng
P=2209 | X=0113.950-0385.410 | Y=0300.850-0312.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Trần
P=2209 | X=0113.950-0371.560 | Y=0312.350-0323.510 | Minh Trí đoạn từ Đường Phan Đình Phùng đến Đường 30
P=2209 | X=0113.950-0356.640 | Y=0323.850-0335.010 | tháng 4 có hiện trạng là đường nhựa, bê tông xi măng:
P=2209 | X=0093.550-0110.230 | Y=0335.600-0346.760 | 332
P=2209 | X=0394.800-0461.870 | Y=0335.600-0346.760 | 17.800 12.500
P=2209 | X=0491.300-0521.870 | Y=0335.600-0346.760 | 10.700
P=2209 | X=0113.950-0336.450 | Y=0341.350-0352.510 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=2209 | X=0113.950-0354.580 | Y=0358.850-0370.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=2209 | X=0113.950-0147.200 | Y=0370.350-0381.510 | ≤400m.
P=2209 | X=0113.950-0385.410 | Y=0388.350-0399.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Trần
P=2209 | X=0113.950-0371.530 | Y=0399.850-0411.010 | Minh Trí đoạn từ Đường Phan Đình Phùng đến Đường 30
P=2209 | X=0113.950-0356.640 | Y=0411.350-0422.510 | tháng 4 có hiện trạng là đường nhựa, bê tông xi măng:
P=2209 | X=0093.550-0336.800 | Y=0428.850-0443.010 | 333 - Có bề rộng ≥5m, cách đường giao thông >600m.
P=2209 | X=0394.800-0425.370 | Y=0431.850-0443.010 | 11.400
P=2209 | X=0436.900-0461.910 | Y=0431.850-0443.010 | 8.000
P=2209 | X=0496.900-0521.910 | Y=0431.850-0443.010 | 6.800
P=2209 | X=0113.950-0366.810 | Y=0446.350-0457.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ
P=2209 | X=0113.950-0200.270 | Y=0457.850-0469.010 | >400m đến ≤600m.
P=2209 | X=0113.950-0336.800 | Y=0475.350-0486.510 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=2209 | X=0113.950-0385.410 | Y=0493.350-0504.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Trần
P=2209 | X=0113.950-0371.530 | Y=0504.850-0516.010 | Minh Trí đoạn từ Đường Phan Đình Phùng đến Đường 30
P=2209 | X=0113.950-0356.640 | Y=0516.350-0527.510 | tháng 4 có hiện trạng là đường nhựa, bê tông xi măng:
P=2209 | X=0093.550-0110.230 | Y=0528.100-0539.260 | 334
P=2209 | X=0400.400-0425.410 | Y=0528.100-0539.260 | 7.600
P=2209 | X=0436.900-0461.910 | Y=0528.100-0539.260 | 5.300
P=2209 | X=0496.900-0521.910 | Y=0528.100-0539.260 | 4.600
P=2209 | X=0113.950-0354.700 | Y=0533.850-0545.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=2209 | X=0113.950-0147.560 | Y=0545.350-0556.510 | >600m.
P=2209 | X=0113.950-0337.140 | Y=0562.850-0574.010 | - Có bề rộng <3m, cách đường giao thông >200m.
P=2209 | X=0113.950-0387.210 | Y=0580.850-0592.010 | Các tuyến đường giao thông không đấu nối trực tiếp và thông
P=2209 | X=0113.950-0373.210 | Y=0592.350-0603.510 | ra Đường Trần Minh Trí đoạn từ Đường Phan Đình Phùng
P=2209 | X=0113.950-0383.790 | Y=0603.850-0615.010 | đến Đường 30 tháng 4 có hiện trạng là đường nhựa, bê tông
P=2209 | X=0113.950-0151.720 | Y=0615.350-0626.510 | xi măng:
P=2209 | X=0093.550-0110.230 | Y=0621.350-0632.510 | 335
P=2209 | X=0394.800-0461.870 | Y=0621.350-0632.510 | 16.000 11.200
P=2209 | X=0496.900-0521.910 | Y=0621.350-0632.510 | 9.600
P=2209 | X=0113.950-0336.450 | Y=0632.850-0644.010 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=2209 | X=0113.950-0354.700 | Y=0650.350-0661.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=2209 | X=0113.950-0147.200 | Y=0661.850-0673.010 | ≤400m.
P=2209 | X=0093.550-0425.370 | Y=0679.850-0691.010 | 336 Các tuyến đường giao thông không đấu nối trực tiếp và thông 10.300
P=2209 | X=0436.900-0461.910 | Y=0679.850-0691.010 | 7.200
P=2209 | X=0496.900-0521.910 | Y=0679.850-0691.010 | 6.200
P=2209 | X=0113.950-0373.400 | Y=0691.350-0702.510 | ra Đường Trần Minh Trí đoạn từ Đường Phan Đình Phùng
P=2209 | X=0113.950-0383.790 | Y=0702.850-0714.010 | đến Đường 30 tháng 4 có hiện trạng là đường nhựa, bê tông
P=2210 | X=0113.950-0151.720 | Y=0078.850-0090.010 | xi măng:
P=2210 | X=0113.950-0336.800 | Y=0096.350-0107.510 | - Có bề rộng ≥5m, cách đường giao thông >600m.
P=2210 | X=0113.950-0366.810 | Y=0113.850-0125.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ
P=2210 | X=0113.950-0200.270 | Y=0125.350-0136.510 | >400m đến ≤600m.
P=2210 | X=0113.950-0336.800 | Y=0142.850-0154.010 | - Cố bề rộng <3m, cách đường giao thông ≤200m.
P=2210 | X=0113.950-0387.210 | Y=0160.850-0172.010 | Các tuyến đường giao thông không đấu nối trực tiếp và thông
P=2210 | X=0113.950-0373.170 | Y=0172.350-0183.510 | ra Đường Trần Minh Trí đoạn từ Đường Phan Đình Phùng
P=2210 | X=0113.950-0383.790 | Y=0183.850-0195.010 | đến Đường 30 tháng 4 có hiện trạng là đường nhựa, bê tông
P=2210 | X=0113.950-0151.720 | Y=0195.350-0206.510 | xi măng:
P=2210 | X=0093.550-0110.230 | Y=0201.350-0212.510 | 337
P=2210 | X=0400.400-0425.410 | Y=0201.350-0212.510 | 6.800
P=2210 | X=0436.900-0461.910 | Y=0201.350-0212.510 | 4.800
P=2210 | X=0496.900-0521.910 | Y=0201.350-0212.510 | 4.100
P=2210 | X=0113.950-0354.580 | Y=0212.850-0224.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=2210 | X=0113.950-0147.560 | Y=0224.350-0235.510 | >600m.
P=2210 | X=0113.950-0337.140 | Y=0241.850-0253.010 | - Có bề rộng <3m, cách đường giao thông >200m.
P=2210 | X=0113.950-0194.970 | Y=0259.850-0271.010 | Đường Phạm Văn
P=2210 | X=0214.800-0353.490 | Y=0259.850-0271.010 | Đường 30 tháng Hết ranh giới
P=2210 | X=0093.550-0110.230 | Y=0265.600-0276.760 | 338
P=2210 | X=0394.800-0461.870 | Y=0265.600-0276.760 | 44.400 31.100
P=2210 | X=0491.300-0521.870 | Y=0265.600-0276.760 | 26.600
P=2210 | X=0113.950-0142.290 | Y=0271.350-0282.510 | Thuận
P=2210 | X=0214.800-0220.360 | Y=0271.350-0282.510 | 4
P=2210 | X=0295.850-0377.420 | Y=0271.350-0282.510 | phường Trấn Biên
P=2210 | X=0113.950-0362.090 | Y=0289.350-0300.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường
P=2210 | X=0113.950-0373.870 | Y=0300.850-0312.010 | Phạm Văn Thuận đoạn từ Đường 30 tháng 4 đến Hết ranh
P=2210 | X=0113.950-0383.650 | Y=0312.350-0323.510 | giới phường Trấn Biên có hiện trạng là đường nhựa, bê tông
P=2210 | X=0113.950-0151.720 | Y=0323.850-0335.010 | xi măng:
P=2210 | X=0093.550-0110.230 | Y=0329.850-0341.010 | 339
P=2210 | X=0394.800-0461.870 | Y=0329.850-0341.010 | 17.800 12.500
P=2210 | X=0491.300-0521.870 | Y=0329.850-0341.010 | 10.700
P=2210 | X=0113.950-0336.450 | Y=0341.350-0352.510 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=2210 | X=0113.950-0354.700 | Y=0358.850-0370.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=2210 | X=0113.950-0147.200 | Y=0370.350-0381.510 | ≤400m.
P=2210 | X=0113.950-0362.090 | Y=0388.350-0399.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường
P=2210 | X=0113.950-0373.870 | Y=0399.850-0411.010 | Phạm Văn Thuận đoạn từ Đường 30 tháng 4 đến Hết ranh
P=2210 | X=0113.950-0383.650 | Y=0411.350-0422.510 | giới phường Trấn Biên có hiện trạng là đường nhựa, bê tông
P=2210 | X=0113.950-0151.720 | Y=0422.850-0434.010 | xi măng:
P=2210 | X=0093.550-0336.890 | Y=0437.600-0451.510 | 340 - Có bề rộng ≥5m, cách đường giao thông >600m.
P=2210 | X=0394.800-0425.370 | Y=0437.600-0448.760 | 10.800
P=2210 | X=0436.900-0461.910 | Y=0437.600-0448.760 | 7.600
P=2210 | X=0496.900-0521.910 | Y=0437.600-0448.760 | 6.500
P=2210 | X=0113.950-0366.810 | Y=0457.850-0469.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ
P=2210 | X=0113.950-0200.270 | Y=0469.350-0480.510 | >400m đến ≤600m.
P=2210 | X=0113.950-0336.800 | Y=0486.850-0498.010 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=2210 | X=0113.950-0362.090 | Y=0504.850-0516.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường
P=2210 | X=0113.950-0373.870 | Y=0516.350-0527.510 | Phạm Văn Thuận đoạn từ Đường 30 tháng 4 đến Hết ranh
P=2210 | X=0113.950-0383.650 | Y=0527.850-0539.010 | giới phường Trấn Biên có hiện trạng là đường nhựa, bê tông
P=2210 | X=0113.950-0151.720 | Y=0539.350-0550.510 | xi măng:
P=2210 | X=0093.550-0110.230 | Y=0545.350-0556.510 | 341
P=2210 | X=0400.400-0425.410 | Y=0545.350-0556.510 | 7.600
P=2210 | X=0436.900-0461.910 | Y=0545.350-0556.510 | 5.300
P=2210 | X=0496.900-0521.910 | Y=0545.350-0556.510 | 4.600
P=2210 | X=0113.950-0354.700 | Y=0556.850-0568.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=2210 | X=0113.950-0147.560 | Y=0568.350-0579.510 | >600m.
P=2210 | X=0113.950-0337.140 | Y=0585.850-0597.010 | - Có bề rộng <3m, cách đường giao thông >200m.
P=2210 | X=0113.950-0387.320 | Y=0603.850-0615.010 | Các tuyến đường giao thông không đấu nối trực tiếp và thông
P=2210 | X=0113.950-0378.760 | Y=0615.350-0626.510 | ra Đường Phạm Văn Thuận đoạn từ Đường 30 tháng 4 đến
P=2210 | X=0113.950-0359.720 | Y=0626.850-0638.010 | Hết ranh giới phường Trấn Biên có hiện trạng là đường
P=2210 | X=0113.950-0216.740 | Y=0638.350-0649.510 | nhựa, bê tông xi măng:
P=2210 | X=0093.550-0110.230 | Y=0644.350-0655.510 | 342
P=2210 | X=0394.800-0461.870 | Y=0644.350-0655.510 | 16.000 11.200
P=2210 | X=0496.900-0521.910 | Y=0644.350-0655.510 | 9.600
P=2210 | X=0113.950-0336.450 | Y=0655.850-0667.010 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=2210 | X=0113.950-0354.580 | Y=0673.350-0684.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=2210 | X=0113.950-0147.200 | Y=0684.850-0696.010 | ≤400m.
P=2210 | X=0093.550-0387.210 | Y=0702.850-0714.010 | 343 Các tuyến đường giao thông không đấu nối trực tiếp và thông
P=2210 | X=0400.400-0425.410 | Y=0702.850-0714.010 | 9.700
P=2210 | X=0436.900-0461.910 | Y=0702.850-0714.010 | 6.800
P=2210 | X=0496.900-0521.910 | Y=0702.850-0714.010 | 5.800
P=2211 | X=0113.950-0378.760 | Y=0078.850-0090.010 | ra Đường Phạm Văn Thuận đoạn từ Đường 30 tháng 4 đến
P=2211 | X=0113.950-0359.720 | Y=0090.350-0101.510 | Hết ranh giới phường Trấn Biên có hiện trạng là đường
P=2211 | X=0113.950-0216.740 | Y=0101.850-0113.010 | nhựa, bê tông xi măng:
P=2211 | X=0113.950-0336.800 | Y=0119.350-0130.510 | - Có bề rộng ≥5m, cách đường giao thông >600m.
P=2211 | X=0113.950-0366.810 | Y=0136.850-0148.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ
P=2211 | X=0113.950-0200.270 | Y=0148.350-0159.510 | >400m đến ≤600m.
P=2211 | X=0113.950-0336.800 | Y=0165.850-0177.010 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=2211 | X=0113.950-0387.210 | Y=0183.850-0195.010 | Các tuyến đường giao thông không đấu nối trực tiếp và thông
P=2211 | X=0113.950-0378.760 | Y=0195.350-0206.510 | ra Đường Phạm Văn Thuận đoạn từ Đường 30 tháng 4 đến
P=2211 | X=0113.950-0359.720 | Y=0206.850-0218.010 | Hết ranh giới phường Trấn Biên có hiện trạng là đường
P=2211 | X=0113.950-0216.740 | Y=0218.350-0229.510 | nhựa, bê tông xi măng:
P=2211 | X=0093.550-0110.230 | Y=0224.350-0235.510 | 344
P=2211 | X=0400.400-0425.410 | Y=0224.350-0235.510 | 6.800
P=2211 | X=0436.900-0461.910 | Y=0224.350-0235.510 | 4.800
P=2211 | X=0496.900-0521.910 | Y=0224.350-0235.510 | 4.100
P=2211 | X=0113.950-0354.580 | Y=0235.850-0247.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=2211 | X=0113.950-0147.560 | Y=0247.350-0258.510 | >600m.
P=2211 | X=0113.950-0337.140 | Y=0264.850-0276.010 | - Có bề rộng <3m, cách đường giao thông >200m.
P=2211 | X=0295.850-0381.400 | Y=0282.850-0294.010 | Hết thửa đất số 56,
P=2211 | X=0214.800-0283.610 | Y=0294.350-0305.510 | Đường Nguyễn
P=2211 | X=0295.850-0369.040 | Y=0294.350-0305.510 | tờ BĐĐC số 278
P=2211 | X=0093.550-0110.230 | Y=0300.100-0311.260 | 345
P=2211 | X=0394.800-0461.870 | Y=0300.100-0311.260 | 14.300 10.000
P=2211 | X=0496.900-0521.910 | Y=0300.100-0311.260 | 8.600
P=2211 | X=0214.800-0265.800 | Y=0305.850-0317.010 | Tri Phương
P=2211 | X=0295.850-0388.630 | Y=0305.850-0317.010 | (chiều dài 630m giáp
P=2211 | X=0295.850-0335.740 | Y=0317.350-0328.510 | bờ sông)
P=2211 | X=0113.950-0362.090 | Y=0335.350-0346.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường
P=2211 | X=0113.950-0371.530 | Y=0346.850-0358.010 | Đặng Đại Độ đoạn từ Đường Nguyễn Tri Phương đến Hết
P=2211 | X=0113.950-0369.790 | Y=0358.350-0369.510 | thửa đất số 56, tờ BĐĐC số 278 (chiều dài 63Om giáp bờ
P=2211 | X=0113.950-0348.310 | Y=0369.850-0381.010 | sông) có hiện trạng là đường nhựa, bê tông xi măng:
P=2211 | X=0093.550-0110.230 | Y=0375.850-0387.010 | 346
P=2211 | X=0400.400-0425.410 | Y=0375.850-0387.010 | 5.600
P=2211 | X=0436.900-0461.910 | Y=0375.850-0387.010 | 3.900
P=2211 | X=0496.900-0521.910 | Y=0375.850-0387.010 | 3.400
P=2211 | X=0113.950-0336.450 | Y=0387.350-0398.510 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=2211 | X=0113.950-0354.580 | Y=0404.850-0416.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=2211 | X=0113.950-0147.200 | Y=0416.350-0427.510 | ≤400m.
P=2211 | X=0113.950-0362.090 | Y=0434.350-0445.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường
P=2211 | X=0113.950-0371.530 | Y=0445.850-0457.010 | Đặng Đại Độ đoạn từ Đường Nguyễn Tri Phương đến Hết
P=2211 | X=0113.950-0367.580 | Y=0457.350-0468.510 | thửa đất số 56, tờ BĐĐC số 278 (chiều dài 630m giáp bờ
P=2211 | X=0113.950-0348.310 | Y=0468.850-0480.010 | sông) có hiện trạng là đường nhựa, bê tông xi măng:
P=2211 | X=0093.550-0336.800 | Y=0483.600-0497.510 | 347 - Có bề rộng ≥5m, cách đường giao thông >600m.
P=2211 | X=0400.400-0425.410 | Y=0483.600-0494.760 | 4.000
P=2211 | X=0436.900-0461.910 | Y=0483.600-0494.760 | 2.800
P=2211 | X=0496.900-0521.910 | Y=0483.600-0494.760 | 2.400
P=2211 | X=0113.950-0366.810 | Y=0503.850-0515.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ
P=2211 | X=0113.950-0200.270 | Y=0515.350-0526.510 | >400m đến ≤600m.
P=2211 | X=0113.950-0336.800 | Y=0532.850-0544.010 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=2211 | X=0113.950-0362.090 | Y=0550.850-0562.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường
P=2211 | X=0113.950-0371.530 | Y=0562.350-0573.510 | Đặng Đại Độ đoạn từ Đường Nguyễn Tri Phương đến Hết
P=2211 | X=0113.950-0367.580 | Y=0573.850-0585.010 | thửa đất số 56, tờ BĐĐC số 278 (chiều dải 630m giáp bờ
