TABLE=042 | AREA=Xã Thống Nhất
--- SEQUENCE=3 | SECTION=agricultural | PAGES=941-961 | LINES=1363 ---
P=3593 | X=0090.100-0520.980 | Y=0450.010-0463.970 | Long Khánh đoạn từ Đường tỉnh 763 đến Giáp ranh phường Bảo Vinh có
P=3593 | X=0090.100-0351.870 | Y=0464.010-0477.970 | hiện trạng là đường nhựa, bê tông xi măng:
P=3593 | X=0090.100-0406.160 | Y=0478.010-0491.970 | - Có bề rộng ≥5m, cách đường giao thông ≤1.000m.
P=3593 | X=0090.100-0470.380 | Y=0492.010-0505.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤500m.
P=3593 | X=0090.100-0113.000 | Y=0506.010-0519.970 | 670
P=3593 | X=0090.100-0113.000 | Y=0520.010-0533.970 | 470
P=3593 | X=0090.100-0113.000 | Y=0534.010-0547.970 | 400
P=3593 | X=0090.100-0105.360 | Y=0562.010-0575.970 | 31
P=3593 | X=0090.100-0490.980 | Y=0576.010-0589.970 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Xuân Bắc -
P=3593 | X=0090.100-0520.980 | Y=0590.010-0603.970 | Long Khánh đoạn từ Đường tỉnh 763 đến Giáp ranh phường Bảo Vinh có
P=3593 | X=0090.100-0351.870 | Y=0604.010-0617.970 | hiện trạng là đường nhựa, bê tông xi măng:
P=3593 | X=0090.100-0406.160 | Y=0618.010-0631.970 | - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=3593 | X=0090.100-0509.060 | Y=0632.010-0645.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >500m đến
P=3593 | X=0090.100-0149.970 | Y=0646.010-0659.970 | ≤1.000m.
P=3593 | X=0090.100-0394.720 | Y=0660.010-0673.970 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=3593 | X=0090.100-0113.000 | Y=0674.010-0687.970 | 600
P=3593 | X=0090.100-0113.000 | Y=0688.010-0701.970 | 420
P=3593 | X=0090.100-0113.000 | Y=0702.010-0715.970 | 360
P=3594 | X=0090.100-0105.360 | Y=0086.010-0099.970 | 32
P=3594 | X=0090.100-0490.980 | Y=0100.010-0113.970 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Xuân Bắc -
P=3594 | X=0090.100-0520.980 | Y=0114.010-0127.970 | Long Khánh đoạn từ Đường tỉnh 763 đến Giáp ranh phường Bảo Vinh có
P=3594 | X=0090.100-0351.870 | Y=0128.010-0141.970 | hiện trạng là đường nhựa, bê tông xi măng:
P=3594 | X=0090.100-0481.820 | Y=0142.010-0155.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >1.000m.
P=3594 | X=0090.100-0394.720 | Y=0156.010-0169.970 | - Có bề rộng <3m, cách đường giao thông >200m.
P=3594 | X=0090.100-0113.000 | Y=0170.010-0183.970 | 450
P=3594 | X=0090.100-0113.000 | Y=0184.010-0197.970 | 320
P=3594 | X=0090.100-0113.000 | Y=0198.010-0211.970 | 270
P=3594 | X=0090.100-0105.360 | Y=0226.010-0239.970 | 33
P=3594 | X=0090.100-0520.100 | Y=0240.010-0253.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=3594 | X=0090.100-0514.680 | Y=0254.010-0267.970 | Xuân Bắc - Long Khánh đoạn từ Đường tỉnh 763 đến Giáp ranh phường
P=3594 | X=0090.100-0426.830 | Y=0268.010-0281.970 | Bảo Vinh có hiện trạng là đường nhựa, bê tông xi măng:
P=3594 | X=0090.100-0406.160 | Y=0282.010-0295.970 | - Có bề rộng ≥5m, cách đường giao thông ≤1.000m.
P=3594 | X=0090.100-0470.380 | Y=0296.010-0309.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤500m.
P=3594 | X=0090.100-0113.000 | Y=0310.010-0323.970 | 600
P=3594 | X=0090.100-0113.000 | Y=0324.010-0337.970 | 420
P=3594 | X=0090.100-0113.000 | Y=0338.010-0351.970 | 360
P=3594 | X=0090.100-0105.360 | Y=0366.010-0379.970 | 34
P=3594 | X=0090.100-0520.100 | Y=0380.010-0393.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=3594 | X=0090.100-0514.680 | Y=0394.010-0407.970 | Xuân Bắc - Long Khánh đoạn từ Đường tỉnh 763 đến Giáp ranh phường
P=3594 | X=0090.100-0426.830 | Y=0408.010-0421.970 | Bảo Vinh có hiện trạng là đường nhựa, bê tông xi măng:
P=3594 | X=0090.100-0406.160 | Y=0422.010-0435.970 | - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=3594 | X=0090.100-0509.060 | Y=0436.010-0449.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >500m đến
P=3594 | X=0090.100-0149.970 | Y=0450.010-0463.970 | ≤1.000m.
P=3594 | X=0090.100-0394.720 | Y=0464.010-0477.970 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=3594 | X=0090.100-0113.000 | Y=0478.010-0491.970 | 540
P=3594 | X=0090.100-0113.000 | Y=0492.010-0505.970 | 380
P=3594 | X=0090.100-0113.000 | Y=0506.010-0519.970 | 320
P=3594 | X=0090.100-0105.360 | Y=0534.010-0547.970 | 35
P=3594 | X=0090.100-0520.100 | Y=0548.010-0561.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=3594 | X=0090.100-0514.680 | Y=0562.010-0575.970 | Xuân Bắc - Long Khánh đoạn từ Đường tỉnh 763 đến Giáp ranh phường
P=3594 | X=0090.100-0426.830 | Y=0576.010-0589.970 | Bảo Vinh có hiện trạng là đường nhựa, bê tông xi măng:
P=3594 | X=0090.100-0481.820 | Y=0590.010-0603.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >1.000m.
P=3594 | X=0090.100-0394.720 | Y=0604.010-0617.970 | - Có bề rộng <3m, cách đường giao thông >200m.
P=3594 | X=0090.100-0113.000 | Y=0618.010-0631.970 | 410
P=3594 | X=0090.100-0113.000 | Y=0632.010-0645.970 | 290
P=3594 | X=0090.100-0113.000 | Y=0646.010-0659.970 | 250
P=3594 | X=0090.100-0105.360 | Y=0674.010-0687.970 | 36
P=3594 | X=0090.100-0268.280 | Y=0688.010-0701.970 | Đường Xuân Bắc - Bảo Quang
P=3594 | X=0090.100-0183.250 | Y=0702.010-0715.970 | Đường tỉnh 763
P=3595 | X=0090.100-0272.990 | Y=0072.010-0085.970 | Đường Xuân Bắc - Long Khánh
P=3595 | X=0090.100-0124.430 | Y=0086.010-0099.970 | 1.300
P=3595 | X=0090.100-0113.000 | Y=0100.010-0113.970 | 910
P=3595 | X=0090.100-0113.000 | Y=0114.010-0127.970 | 780
P=3595 | X=0090.100-0105.360 | Y=0142.010-0155.970 | 37
P=3595 | X=0090.100-0517.700 | Y=0156.010-0169.970 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Xuân Bắc - Bảo
P=3595 | X=0090.100-0507.230 | Y=0170.010-0183.970 | Quang đoạn từ Đường tỉnh 763 đến Đường Xuân Bắc - Long Khánh có
P=3595 | X=0090.100-0351.870 | Y=0184.010-0197.970 | hiện trạng là đường nhựa, bê tông xi măng:
P=3595 | X=0090.100-0406.160 | Y=0198.010-0211.970 | - Có bề rộng ≥5m, cách đường giao thông ≤1.000m.
P=3595 | X=0090.100-0470.380 | Y=0212.010-0225.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤500m.
P=3595 | X=0090.100-0113.000 | Y=0226.010-0239.970 | 670
P=3595 | X=0090.100-0113.000 | Y=0240.010-0253.970 | 470
P=3595 | X=0090.100-0113.000 | Y=0254.010-0267.970 | 400
P=3595 | X=0090.100-0105.360 | Y=0282.010-0295.970 | 38
P=3595 | X=0090.100-0517.700 | Y=0296.010-0309.970 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Xuân Bắc - Bảo
P=3595 | X=0090.100-0507.230 | Y=0310.010-0323.970 | Quang đoạn từ Đường tỉnh 763 đến Đường Xuân Bắc - Long Khánh có
P=3595 | X=0090.100-0351.870 | Y=0324.010-0337.970 | hiện trạng là đường nhựa, bê tông xi măng:
P=3595 | X=0090.100-0406.160 | Y=0338.010-0351.970 | - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=3595 | X=0090.100-0509.060 | Y=0352.010-0365.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >500m đến
P=3595 | X=0090.100-0149.970 | Y=0366.010-0379.970 | ≤1.000m.
P=3595 | X=0090.100-0394.720 | Y=0380.010-0393.970 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=3595 | X=0090.100-0113.000 | Y=0394.010-0407.970 | 600
P=3595 | X=0090.100-0113.000 | Y=0408.010-0421.970 | 420
P=3595 | X=0090.100-0113.000 | Y=0422.010-0435.970 | 360
P=3595 | X=0090.100-0105.360 | Y=0450.010-0463.970 | 39
P=3595 | X=0090.100-0517.700 | Y=0464.010-0477.970 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Xuân Bắc - Bảo
P=3595 | X=0090.100-0507.230 | Y=0478.010-0491.970 | Quang đoạn từ Đường tỉnh 763 đến Đường Xuân Bắc - Long Khánh có
P=3595 | X=0090.100-0351.870 | Y=0492.010-0505.970 | hiện trạng là đường nhựa, bê tông xi măng:
P=3595 | X=0090.100-0481.820 | Y=0506.010-0519.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >1.000m.
P=3595 | X=0090.100-0394.720 | Y=0520.010-0533.970 | - Có bề rộng <3m, cách đường giao thông >200m.
P=3595 | X=0090.100-0113.000 | Y=0534.010-0547.970 | 450
P=3595 | X=0090.100-0113.000 | Y=0548.010-0561.970 | 320
P=3595 | X=0090.100-0113.000 | Y=0562.010-0575.970 | 270
P=3595 | X=0090.100-0105.360 | Y=0590.010-0603.970 | 40
P=3595 | X=0090.100-0520.100 | Y=0604.010-0617.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=3595 | X=0090.100-0510.050 | Y=0618.010-0631.970 | Xuân Bắc - Bảo Quang đoạn từ Đường tỉnh 763 đến Đường Xuân Bắc -
P=3595 | X=0090.100-0444.410 | Y=0632.010-0645.970 | Long Khánh có hiện trạng là đường nhựa, bê tông xi măng:
P=3595 | X=0090.100-0406.160 | Y=0646.010-0659.970 | - Có bề rộng ≥5m, cách đường giao thông ≤1.000m.
P=3595 | X=0090.100-0470.380 | Y=0660.010-0673.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤500m.
P=3595 | X=0090.100-0113.000 | Y=0674.010-0687.970 | 600
P=3595 | X=0090.100-0113.000 | Y=0688.010-0701.970 | 420
P=3595 | X=0090.100-0113.000 | Y=0702.010-0715.970 | 360
P=3596 | X=0090.100-0105.360 | Y=0086.010-0099.970 | 41
P=3596 | X=0090.100-0520.100 | Y=0100.010-0113.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=3596 | X=0090.100-0510.050 | Y=0114.010-0127.970 | Xuân Bắc - Bảo Quang đoạn từ Đường tỉnh 763 đến Đường Xuân Bắc -
P=3596 | X=0090.100-0444.410 | Y=0128.010-0141.970 | Long Khánh có hiện trạng là đường nhựa, bê tông xi măng:
P=3596 | X=0090.100-0406.160 | Y=0142.010-0155.970 | - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=3596 | X=0090.100-0509.060 | Y=0156.010-0169.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >500m đến
P=3596 | X=0090.100-0149.970 | Y=0170.010-0183.970 | ≤1.000m.
P=3596 | X=0090.100-0394.720 | Y=0184.010-0197.970 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=3596 | X=0090.100-0113.000 | Y=0198.010-0211.970 | 540
P=3596 | X=0090.100-0113.000 | Y=0212.010-0225.970 | 380
P=3596 | X=0090.100-0113.000 | Y=0226.010-0239.970 | 320
P=3596 | X=0090.100-0105.360 | Y=0254.010-0267.970 | 42
P=3596 | X=0090.100-0520.100 | Y=0268.010-0281.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=3596 | X=0090.100-0510.050 | Y=0282.010-0295.970 | Xuân Bắc - Bảo Quang đoạn từ Đường tỉnh 763 đến Đường Xuân Bắc -
P=3596 | X=0090.100-0444.410 | Y=0296.010-0309.970 | Long Khánh có hiện trạng là đường nhựa, bê tông xi măng:
P=3596 | X=0090.100-0481.820 | Y=0310.010-0323.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >1.000m.
P=3596 | X=0090.100-0394.720 | Y=0324.010-0337.970 | - Có bề rộng <3m, cách đường giao thông >200m.
P=3596 | X=0090.100-0113.000 | Y=0338.010-0351.970 | 410
P=3596 | X=0090.100-0113.000 | Y=0352.010-0365.970 | 290
P=3596 | X=0090.100-0113.000 | Y=0366.010-0379.970 | 250
P=3596 | X=0090.100-0105.360 | Y=0394.010-0407.970 | 43
P=3596 | X=0090.100-0273.970 | Y=0408.010-0421.970 | Đường tổ 6 ấp 3B xã Xuân Bắc
P=3596 | X=0090.100-0183.250 | Y=0422.010-0435.970 | Đường tỉnh 763
P=3596 | X=0090.100-0439.370 | Y=0436.010-0449.970 | Mét thứ 500 (thửa đất số 5, tờ bản đồ số 62, xã Xuân Bắc)
P=3596 | X=0090.100-0124.430 | Y=0450.010-0463.970 | 1.300
P=3596 | X=0090.100-0113.000 | Y=0464.010-0477.970 | 910
P=3596 | X=0090.100-0113.000 | Y=0478.010-0491.970 | 780
P=3596 | X=0090.100-0105.360 | Y=0506.010-0519.970 | 44
P=3596 | X=0090.100-0506.280 | Y=0520.010-0533.970 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường tổ 6 ấp 3B xã
P=3596 | X=0090.100-0504.240 | Y=0534.010-0547.970 | Xuân Bắc đoạn từ Đường tỉnh 763 đến Mét thứ 500 (thửa đất số 5, tờ
P=3596 | X=0090.100-0496.320 | Y=0548.010-0561.970 | bản đồ số 62, xã Xuân Bắc) có hiện trạng là đường nhựa, bê tông xi
P=3596 | X=0090.100-0128.370 | Y=0562.010-0575.970 | măng:
P=3596 | X=0090.100-0406.160 | Y=0576.010-0589.970 | - Có bề rộng ≥5m, cách đường giao thông ≤1.000m.
P=3596 | X=0090.100-0470.380 | Y=0590.010-0603.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤500m.
P=3596 | X=0090.100-0113.000 | Y=0604.010-0617.970 | 750
P=3596 | X=0090.100-0113.000 | Y=0618.010-0631.970 | 530
P=3596 | X=0090.100-0113.000 | Y=0632.010-0645.970 | 450
P=3596 | X=0090.100-0105.360 | Y=0660.010-0673.970 | 45
P=3596 | X=0090.100-0506.280 | Y=0674.010-0687.970 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường tổ 6 ấp 3B xã
P=3596 | X=0090.100-0504.240 | Y=0688.010-0701.970 | Xuân Bắc đoạn từ Đường tỉnh 763 đến Mét thứ 500 (thửa đất số 5, tờ
P=3596 | X=0090.100-0496.320 | Y=0702.010-0715.970 | bản đồ số 62, xã Xuân Bắc) có hiện trạng là đường nhựa, bê tông xi
P=3597 | X=0090.100-0128.370 | Y=0072.010-0085.970 | măng:
P=3597 | X=0090.100-0406.160 | Y=0086.010-0099.970 | - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=3597 | X=0090.100-0509.060 | Y=0100.010-0113.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >500m đến
P=3597 | X=0090.100-0149.970 | Y=0114.010-0127.970 | ≤1.000m.
P=3597 | X=0090.100-0394.720 | Y=0128.010-0141.970 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=3597 | X=0090.100-0113.000 | Y=0142.010-0155.970 | 520
P=3597 | X=0090.100-0113.000 | Y=0156.010-0169.970 | 360
P=3597 | X=0090.100-0113.000 | Y=0170.010-0183.970 | 310
P=3597 | X=0090.100-0105.360 | Y=0198.010-0211.970 | 46
P=3597 | X=0090.100-0506.280 | Y=0212.010-0225.970 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường tổ 6 ấp 3B xã
P=3597 | X=0090.100-0504.240 | Y=0226.010-0239.970 | Xuân Bắc đoạn từ Đường tỉnh 763 đến Mét thứ 500 (thửa đất số 5, tờ
P=3597 | X=0090.100-0496.320 | Y=0240.010-0253.970 | bản đồ số 62, xã Xuân Bắc) có hiện trạng là đường nhựa, bê tông xi
P=3597 | X=0090.100-0128.370 | Y=0254.010-0267.970 | măng:
P=3597 | X=0090.100-0481.820 | Y=0268.010-0281.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >1.000m.
P=3597 | X=0090.100-0394.720 | Y=0282.010-0295.970 | - Có bề rộng <3m, cách đường giao thông >200m.
P=3597 | X=0090.100-0113.000 | Y=0296.010-0309.970 | 370
P=3597 | X=0090.100-0113.000 | Y=0310.010-0323.970 | 260
P=3597 | X=0090.100-0113.000 | Y=0324.010-0337.970 | 220
P=3597 | X=0090.100-0105.360 | Y=0352.010-0365.970 | 47
P=3597 | X=0090.100-0520.100 | Y=0366.010-0379.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=3597 | X=0090.100-0516.230 | Y=0380.010-0393.970 | tổ 6 ấp 3B xã Xuân Bắc đoạn từ Đường tỉnh 763 đến Mét thứ 500 (thửa
P=3597 | X=0090.100-0504.160 | Y=0394.010-0407.970 | đất số 5, tờ bản đồ số 62, xã Xuân Bắc) có hiện trạng là đường nhựa,
P=3597 | X=0090.100-0192.430 | Y=0408.010-0421.970 | bê tông xi măng:
P=3597 | X=0090.100-0406.160 | Y=0422.010-0435.970 | - Có bề rộng ≥5m, cách đường giao thông ≤1.000m.
P=3597 | X=0090.100-0470.380 | Y=0436.010-0449.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤500m.
P=3597 | X=0090.100-0113.000 | Y=0450.010-0463.970 | 680
P=3597 | X=0090.100-0113.000 | Y=0464.010-0477.970 | 480
P=3597 | X=0090.100-0113.000 | Y=0478.010-0491.970 | 410
P=3597 | X=0090.100-0105.360 | Y=0506.010-0519.970 | 48
P=3597 | X=0090.100-0520.100 | Y=0520.010-0533.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=3597 | X=0090.100-0516.230 | Y=0534.010-0547.970 | tổ 6 ấp 3B xã Xuân Bắc đoạn từ Đường tỉnh 763 đến Mét thứ 500 (thửa
P=3597 | X=0090.100-0504.160 | Y=0548.010-0561.970 | đất số 5, tờ bản đồ số 62, xã Xuân Bắc) có hiện trạng là đường nhựa,
P=3597 | X=0090.100-0192.430 | Y=0562.010-0575.970 | bê tông xi măng:
P=3597 | X=0090.100-0406.160 | Y=0576.010-0589.970 | - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=3597 | X=0090.100-0509.060 | Y=0590.010-0603.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >500m đến
P=3597 | X=0090.100-0149.970 | Y=0604.010-0617.970 | ≤1.000m.
P=3597 | X=0090.100-0394.720 | Y=0618.010-0631.970 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=3597 | X=0090.100-0113.000 | Y=0632.010-0645.970 | 470
P=3597 | X=0090.100-0113.000 | Y=0646.010-0659.970 | 330
P=3597 | X=0090.100-0113.000 | Y=0660.010-0673.970 | 280
P=3597 | X=0090.100-0105.360 | Y=0688.010-0701.970 | 49
P=3597 | X=0090.100-0520.100 | Y=0702.010-0715.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=3598 | X=0090.100-0516.230 | Y=0072.010-0085.970 | tổ 6 ấp 3B xã Xuân Bắc đoạn từ Đường tỉnh 763 đến Mét thứ 500 (thửa
P=3598 | X=0090.100-0504.160 | Y=0086.010-0099.970 | đất số 5, tờ bản đồ số 62, xã Xuân Bắc) có hiện trạng là đường nhựa,
P=3598 | X=0090.100-0192.430 | Y=0100.010-0113.970 | bê tông xi măng:
P=3598 | X=0090.100-0481.820 | Y=0114.010-0127.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >1.000m.
P=3598 | X=0090.100-0394.720 | Y=0128.010-0141.970 | - Có bề rộng <3m, cách đường giao thông >200m.
P=3598 | X=0090.100-0113.000 | Y=0142.010-0155.970 | 330
P=3598 | X=0090.100-0113.000 | Y=0156.010-0169.970 | 230
P=3598 | X=0090.100-0113.000 | Y=0170.010-0183.970 | 200
P=3598 | X=0090.100-0105.360 | Y=0198.010-0211.970 | 50
P=3598 | X=0090.100-0273.970 | Y=0212.010-0225.970 | Đường tổ 6 ấp 3B xã Xuân Bắc
P=3598 | X=0090.100-0439.370 | Y=0226.010-0239.970 | Mét thứ 500 (thửa đất số 5, tờ bản đồ số 62, xã Xuân Bắc)
P=3598 | X=0090.100-0291.660 | Y=0240.010-0253.970 | Đường tổ 3+4 ấp 3B xã Xuân Bắc
P=3598 | X=0090.100-0124.430 | Y=0254.010-0267.970 | 1.200
P=3598 | X=0090.100-0113.000 | Y=0268.010-0281.970 | 840
P=3598 | X=0090.100-0113.000 | Y=0282.010-0295.970 | 720
P=3598 | X=0090.100-0105.360 | Y=0310.010-0323.970 | 51
P=3598 | X=0090.100-0506.280 | Y=0324.010-0337.970 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường tổ 6 ấp 3B xã
P=3598 | X=0090.100-0519.030 | Y=0338.010-0351.970 | Xuân Bắc đoạn từ Mét thứ 500 (thửa đất số 5, tờ bản đồ số 62, xã Xuân
P=3598 | X=0090.100-0488.130 | Y=0352.010-0365.970 | Bắc) đến Đường tổ 3+4 ấp 3B xã Xuân Bắc có hiện trạng là đường
P=3598 | X=0090.100-0230.170 | Y=0366.010-0379.970 | nhựa, bê tông xi măng:
P=3598 | X=0090.100-0406.160 | Y=0380.010-0393.970 | - Có bề rộng ≥5m, cách đường giao thông ≤1.000m.
P=3598 | X=0090.100-0470.380 | Y=0394.010-0407.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤500m.
P=3598 | X=0090.100-0113.000 | Y=0408.010-0421.970 | 670
P=3598 | X=0090.100-0113.000 | Y=0422.010-0435.970 | 470
P=3598 | X=0090.100-0113.000 | Y=0436.010-0449.970 | 400
P=3598 | X=0090.100-0105.360 | Y=0464.010-0477.970 | 52
P=3598 | X=0090.100-0506.280 | Y=0478.010-0491.970 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường tổ 6 ấp 3B xã
P=3598 | X=0090.100-0519.030 | Y=0492.010-0505.970 | Xuân Bắc đoạn từ Mét thứ 500 (thửa đất số 5, tờ bản đồ số 62, xã Xuân
P=3598 | X=0090.100-0488.130 | Y=0506.010-0519.970 | Bắc) đến Đường tổ 3+4 ấp 3B xã Xuân Bắc có hiện trạng là đường
P=3598 | X=0090.100-0230.170 | Y=0520.010-0533.970 | nhựa, bê tông xi măng:
P=3598 | X=0090.100-0406.160 | Y=0534.010-0547.970 | - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=3598 | X=0090.100-0509.060 | Y=0548.010-0561.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >500m đến
P=3598 | X=0090.100-0149.970 | Y=0562.010-0575.970 | ≤1.000m.
P=3598 | X=0090.100-0394.720 | Y=0576.010-0589.970 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=3598 | X=0090.100-0113.000 | Y=0590.010-0603.970 | 450
P=3598 | X=0090.100-0113.000 | Y=0604.010-0617.970 | 320
P=3598 | X=0090.100-0113.000 | Y=0618.010-0631.970 | 280
P=3598 | X=0090.100-0105.360 | Y=0646.010-0659.970 | 53
P=3598 | X=0090.100-0506.280 | Y=0660.010-0673.970 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường tổ 6 ấp 3B xã
P=3598 | X=0090.100-0519.030 | Y=0674.010-0687.970 | Xuân Bắc đoạn từ Mét thứ 500 (thửa đất số 5, tờ bản đồ số 62, xã Xuân
P=3598 | X=0090.100-0488.130 | Y=0688.010-0701.970 | Bắc) đến Đường tổ 3+4 ấp 3B xã Xuân Bắc có hiện trạng là đường
P=3598 | X=0090.100-0230.170 | Y=0702.010-0715.970 | nhựa, bê tông xi măng:
P=3599 | X=0090.100-0481.820 | Y=0072.010-0085.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >1.000m.
P=3599 | X=0090.100-0394.720 | Y=0086.010-0099.970 | - Có bề rộng <3m, cách đường giao thông >200m.
P=3599 | X=0090.100-0113.000 | Y=0100.010-0113.970 | 300
P=3599 | X=0090.100-0113.000 | Y=0114.010-0127.970 | 220
P=3599 | X=0090.100-0113.000 | Y=0128.010-0141.970 | 200
P=3599 | X=0090.100-0105.360 | Y=0156.010-0169.970 | 54
P=3599 | X=0090.100-0520.100 | Y=0170.010-0183.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=3599 | X=0090.100-0509.910 | Y=0184.010-0197.970 | tổ 6 ấp 3B xã Xuân Bắc đoạn từ Mét thứ 500 (thửa đất số 5, tờ bản đồ
P=3599 | X=0090.100-0489.180 | Y=0198.010-0211.970 | số 62, xã Xuân Bắc) đến Đường tổ 3+4 ấp 3B xã Xuân Bắc có hiện
P=3599 | X=0090.100-0322.170 | Y=0212.010-0225.970 | trạng là đường nhựa, bê tông xi măng:
P=3599 | X=0090.100-0406.160 | Y=0226.010-0239.970 | - Có bề rộng ≥5m, cách đường giao thông ≤1.000m.
P=3599 | X=0090.100-0470.380 | Y=0240.010-0253.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤500m.
P=3599 | X=0090.100-0113.000 | Y=0254.010-0267.970 | 600
P=3599 | X=0090.100-0113.000 | Y=0268.010-0281.970 | 420
P=3599 | X=0090.100-0113.000 | Y=0282.010-0295.970 | 360
P=3599 | X=0090.100-0105.360 | Y=0310.010-0323.970 | 55
P=3599 | X=0090.100-0520.100 | Y=0324.010-0337.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=3599 | X=0090.100-0509.910 | Y=0338.010-0351.970 | tổ 6 ấp 3B xã Xuân Bắc đoạn từ Mét thứ 500 (thửa đất số 5, tờ bản đồ
P=3599 | X=0090.100-0489.180 | Y=0352.010-0365.970 | số 62, xã Xuân Bắc) đến Đường tổ 3+4 ấp 3B xã Xuân Bắc có hiện
P=3599 | X=0090.100-0322.170 | Y=0366.010-0379.970 | trạng là đường nhựa, bê tông xi măng:
P=3599 | X=0090.100-0406.160 | Y=0380.010-0393.970 | - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=3599 | X=0090.100-0509.060 | Y=0394.010-0407.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >500m đến
P=3599 | X=0090.100-0149.970 | Y=0408.010-0421.970 | ≤1.000m.
P=3599 | X=0090.100-0394.720 | Y=0422.010-0435.970 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=3599 | X=0090.100-0113.000 | Y=0436.010-0449.970 | 420
P=3599 | X=0090.100-0113.000 | Y=0450.010-0463.970 | 300
P=3599 | X=0090.100-0113.000 | Y=0464.010-0477.970 | 260
P=3599 | X=0090.100-0105.360 | Y=0492.010-0505.970 | 56
P=3599 | X=0090.100-0520.100 | Y=0506.010-0519.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=3599 | X=0090.100-0509.910 | Y=0520.010-0533.970 | tổ 6 ấp 3B xã Xuân Bắc đoạn từ Mét thứ 500 (thửa đất số 5, tờ bản đồ
P=3599 | X=0090.100-0489.180 | Y=0534.010-0547.970 | số 62, xã Xuân Bắc) đến Đường tổ 3+4 ấp 3B xã Xuân Bắc có hiện
P=3599 | X=0090.100-0322.170 | Y=0548.010-0561.970 | trạng là đường nhựa, bê tông xi măng:
