TABLE=002 | AREA=Phường Trấn Biên
--- SEQUENCE=1 | SECTION=agricultural | PAGES=1-1 | LINES=37 ---
P=2163 | X=0113.950-0383.210 | Y=0154.850-0166.010 | ra Đường Huỳnh Văn Nghệ đoạn từ Đường Nguyễn Ái Quốc
P=2163 | X=0113.950-0388.250 | Y=0166.350-0177.510 | đến Đường Nguyễn Bỉnh Khiêm có hiện hạng là đường nhựa,
P=2163 | X=0113.950-0187.830 | Y=0177.850-0189.010 | bê tông xi măng:
P=2163 | X=0096.350-0107.470 | Y=0183.850-0195.010 | 14
P=2163 | X=0400.400-0425.410 | Y=0183.850-0195.010 | 5.100
P=2163 | X=0436.900-0461.910 | Y=0183.850-0195.010 | 3.600
P=2163 | X=0496.900-0521.910 | Y=0183.850-0195.010 | 3.100
P=2163 | X=0113.950-0354.580 | Y=0195.350-0206.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=2163 | X=0113.950-0147.560 | Y=0206.850-0218.010 | >600m.
P=2163 | X=0113.950-0339.920 | Y=0224.350-0235.510 | - Có bề rộng <3m, cách đường giao thông > 200m.
P=2163 | X=0113.950-0255.360 | Y=0242.350-0253.510 | Đường Huỳnh Đường Nguyễn
P=2163 | X=0096.350-0107.470 | Y=0248.100-0259.260 | 15
P=2163 | X=0255.850-0355.180 | Y=0248.100-0259.260 | Đường Ngô Thì Nhậm
P=2163 | X=0394.800-0461.870 | Y=0248.100-0259.260 | 27.900 19.500
P=2163 | X=0491.300-0521.870 | Y=0248.100-0259.260 | 16.700
P=2163 | X=0113.950-0158.400 | Y=0253.850-0265.010 | Văn Nghệ
P=2163 | X=0186.550-0237.660 | Y=0253.850-0265.010 | Bỉnh Khiêm
P=2163 | X=0113.950-0362.090 | Y=0271.850-0283.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường
P=2163 | X=0113.950-0372.230 | Y=0283.350-0294.510 | Huỳnh Văn Nghệ đoạn từ Đường Nguyễn Bỉnh Khiêm đến
P=2163 | X=0113.950-0382.080 | Y=0294.850-0306.010 | Đường Ngô Thì Nhậm có hiện trạng là đường nhựa, bê tông
P=2163 | X=0113.950-0151.720 | Y=0306.350-0317.510 | xi măng:
P=2163 | X=0096.350-0107.470 | Y=0312.350-0323.510 | 16
P=2163 | X=0394.800-0425.370 | Y=0312.350-0323.510 | 14.000
P=2163 | X=0436.900-0461.910 | Y=0312.350-0323.510 | 9.800
P=2163 | X=0496.900-0521.910 | Y=0312.350-0323.510 | 8.400
P=2163 | X=0113.950-0336.450 | Y=0323.850-0335.010 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=2163 | X=0113.950-0354.580 | Y=0341.350-0352.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=2163 | X=0113.950-0147.200 | Y=0352.850-0364.010 | ≤400m.
P=2163 | X=0113.950-0362.090 | Y=0370.850-0382.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường
P=2163 | X=0113.950-0372.230 | Y=0382.350-0393.510 | Huỳnh Văn Nghệ đoạn từ Đường Nguyễn Bỉnh Khiêm đến
P=2163 | X=0113.950-0382.080 | Y=0393.850-0405.010 | Đường Ngô Thì Nhậm có hiện trạng là đường nhựa, bê tông
P=2163 | X=0113.950-0151.720 | Y=0405.350-0416.510 | xi măng:
P=2163 | X=0096.350-0336.800 | Y=0420.100-0434.010 | 17 - Có bề rộng ≥5m, cách đường giao thông >600m.
P=2163 | X=0400.400-0425.410 | Y=0420.100-0431.260 | 6.600
P=2163 | X=0436.900-0461.910 | Y=0420.100-0431.260 | 4.600
P=2163 | X=0496.900-0521.910 | Y=0420.100-0431.260 | 4.000
P=2163 | X=0113.950-0366.930 | Y=0440.350-0451.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ
P=2163 | X=0113.950-0200.270 | Y=0451.850-0463.010 | >400m đến ≤600m.
P=2163 | X=0113.950-0336.800 | Y=0469.350-0480.510 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=2163 | X=0113.950-0362.090 | Y=0487.350-0498.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường
P=2163 | X=0113.950-0372.230 | Y=0498.850-0510.010 | Huỳnh Văn Nghệ đoạn từ Đường Nguyễn Bỉnh Khiêm đến
P=2163 | X=0113.950-0382.080 | Y=0510.350-0521.510 | Đường Ngô Thì Nhậm có hiện trạng là đường nhựa, bê tông
P=2163 | X=0113.950-0151.720 | Y=0521.850-0533.010 | xi măng:
P=2163 | X=0096.350-0107.470 | Y=0527.850-0539.010 | 18
P=2163 | X=0400.400-0425.410 | Y=0527.850-0539.010 | 4.400
P=2163 | X=0436.900-0461.910 | Y=0527.850-0539.010 | 3.100
P=2163 | X=0496.900-0521.910 | Y=0527.850-0539.010 | 2.600
P=2163 | X=0113.950-0354.580 | Y=0539.350-0550.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=2163 | X=0113.950-0147.560 | Y=0550.850-0562.010 | >600m.
P=2163 | X=0113.950-0337.140 | Y=0568.350-0579.510 | - Có bề rộng <3m, cách đường giao thông >200m.
P=2163 | X=0113.950-0387.210 | Y=0586.350-0597.510 | Các tuyến đường giao thông không đấu nối trực tiếp và thông
P=2163 | X=0113.950-0367.670 | Y=0597.850-0609.010 | ra Đường Huỳnh Văn Nghệ đoạn từ Đường Nguyễn Bỉnh
P=2163 | X=0113.950-0367.600 | Y=0609.350-0620.510 | Khiêm đến Đường Ngô Thì Nhậm có hiện trạng là đường
P=2163 | X=0113.950-0216.740 | Y=0620.850-0632.010 | nhựa, bê tông xi măng:
P=2163 | X=0096.350-0107.470 | Y=0626.850-0638.010 | 19
P=2163 | X=0394.800-0425.370 | Y=0626.850-0638.010 | 12.600
P=2163 | X=0436.900-0461.910 | Y=0626.850-0638.010 | 8.800
P=2163 | X=0496.900-0521.910 | Y=0626.850-0638.010 | 7.600
P=2163 | X=0113.950-0336.450 | Y=0638.350-0649.510 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=2163 | X=0113.950-0354.700 | Y=0655.850-0667.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=2163 | X=0113.950-0147.200 | Y=0667.350-0678.510 | ≤400m.
P=2163 | X=0096.350-0387.210 | Y=0685.350-0696.510 | 20 Các tuyến đường giao thông không đấu nối trực tiếp và thông
P=2163 | X=0400.400-0425.410 | Y=0685.350-0696.510 | 5.900
P=2163 | X=0436.900-0461.910 | Y=0685.350-0696.510 | 4.100
P=2163 | X=0496.900-0521.910 | Y=0685.350-0696.510 | 3.500
P=2163 | X=0113.950-0367.670 | Y=0696.850-0708.010 | ra Đường Huỳnh Văn Nghệ đoạn từ Đường Nguyễn Bỉnh
P=2163 | X=0113.950-0367.600 | Y=0708.350-0719.510 | Khiêm đến Đường Ngô Thì Nhậm có hiện trạng là đường
P=2164 | X=0113.950-0216.740 | Y=0078.850-0090.010 | nhựa, bê tông xi măng:
P=2164 | X=0113.950-0336.800 | Y=0096.350-0107.510 | - Có bề rộng ≥5m, cách đường giao thông >600m.
P=2164 | X=0113.950-0366.930 | Y=0113.850-0125.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ
P=2164 | X=0113.950-0200.270 | Y=0125.350-0136.510 | >400m đến ≤600m.
P=2164 | X=0113.950-0336.800 | Y=0142.850-0154.010 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=2164 | X=0113.950-0387.210 | Y=0160.850-0172.010 | Các tuyến đường giao thông không đấu nối trực tiếp và thông
P=2164 | X=0113.950-0367.670 | Y=0172.350-0183.510 | ra Đường Huỳnh Văn Nghệ đoạn từ Đường Nguyễn Bỉnh
P=2164 | X=0113.950-0367.600 | Y=0183.850-0195.010 | Khiêm đến Đường Ngô Thì Nhậm có hiện trạng là đường
P=2164 | X=0113.950-0216.740 | Y=0195.350-0206.510 | nhựa, bê tông xi măng:
P=2164 | X=0096.350-0107.470 | Y=0201.350-0212.510 | 21
P=2164 | X=0400.400-0425.410 | Y=0201.350-0212.510 | 4.000
P=2164 | X=0436.900-0461.910 | Y=0201.350-0212.510 | 2.800
P=2164 | X=0496.900-0521.910 | Y=0201.350-0212.510 | 2.400
P=2164 | X=0113.950-0354.580 | Y=0212.850-0224.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=2164 | X=0113.950-0147.560 | Y=0224.350-0235.510 | >600m.
P=2164 | X=0113.950-0339.920 | Y=0241.850-0253.010 | - Có bề rộng <3m, cách đường giao thông > 200m.
P=2164 | X=0113.950-0239.240 | Y=0259.850-0271.010 | Đường Huỳnh Đường Ngô
P=2164 | X=0096.350-0107.470 | Y=0265.600-0276.760 | 22
P=2164 | X=0255.850-0364.560 | Y=0265.600-0276.760 | Đường Võ Trường Toản
P=2164 | X=0394.800-0461.870 | Y=0265.600-0276.760 | 21.600 15.100
P=2164 | X=0491.300-0521.870 | Y=0265.600-0276.760 | 13.000
P=2164 | X=0113.950-0158.400 | Y=0271.350-0282.510 | Văn Nghệ
P=2164 | X=0186.550-0230.420 | Y=0271.350-0282.510 | Thì Nhậm
P=2164 | X=0113.950-0362.120 | Y=0289.350-0300.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường
P=2164 | X=0113.950-0383.220 | Y=0300.850-0312.010 | Huỳnh Văn Nghệ đoạn từ Đường Ngô Thì Nhậm đến Đường
P=2164 | X=0113.950-0367.080 | Y=0312.350-0323.510 | Võ Trường Toản có hiện trạng là đường nhựa, bê tông xi
P=2164 | X=0113.950-0141.730 | Y=0323.850-0335.010 | măng:
P=2164 | X=0096.350-0107.470 | Y=0329.850-0341.010 | 23
P=2164 | X=0394.800-0425.370 | Y=0329.850-0341.010 | 10.200
P=2164 | X=0436.900-0461.910 | Y=0329.850-0341.010 | 7.100
P=2164 | X=0496.900-0521.910 | Y=0329.850-0341.010 | 6.100
P=2164 | X=0113.950-0336.540 | Y=0341.350-0352.510 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=2164 | X=0113.950-0354.580 | Y=0358.850-0370.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=2164 | X=0113.950-0147.200 | Y=0370.350-0381.510 | ≤400m.
P=2164 | X=0113.950-0362.090 | Y=0388.350-0399.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường
P=2164 | X=0113.950-0383.220 | Y=0399.850-0411.010 | Huỳnh Văn Nghệ đoạn từ Đường Ngô Thì Nhậm đến Đường
P=2164 | X=0113.950-0367.080 | Y=0411.350-0422.510 | Võ Trường Toản có hiện trạng là đường nhựa, bê tông xi
P=2164 | X=0113.950-0141.730 | Y=0422.850-0434.010 | măng:
P=2164 | X=0096.350-0336.800 | Y=0437.600-0451.510 | 24 - Có bề rộng ≥5m, cách đường giao thông >600m.
P=2164 | X=0400.400-0425.410 | Y=0437.600-0448.760 | 4.900
P=2164 | X=0436.900-0461.910 | Y=0437.600-0448.760 | 3.400
P=2164 | X=0496.900-0521.910 | Y=0437.600-0448.760 | 2.900
P=2164 | X=0113.950-0366.810 | Y=0457.850-0469.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ
P=2164 | X=0113.950-0200.270 | Y=0469.350-0480.510 | >400m đến ≤600m.
P=2164 | X=0113.950-0336.800 | Y=0486.850-0498.010 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=2164 | X=0113.950-0362.090 | Y=0504.850-0516.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường
P=2164 | X=0113.950-0383.220 | Y=0516.350-0527.510 | Huỳnh Văn Nghệ đoạn từ Đường Ngô Thì Nhậm đến Đường
P=2164 | X=0113.950-0367.060 | Y=0527.850-0539.010 | Võ Trường Toản có hiện trạng là đường nhựa, bê tông xi
P=2164 | X=0113.950-0141.730 | Y=0539.350-0550.510 | măng:
P=2164 | X=0096.350-0107.470 | Y=0545.350-0556.510 | 25
P=2164 | X=0400.400-0425.410 | Y=0545.350-0556.510 | 3.800
P=2164 | X=0436.900-0461.910 | Y=0545.350-0556.510 | 2.700
P=2164 | X=0496.900-0521.910 | Y=0545.350-0556.510 | 2.300
P=2164 | X=0113.950-0354.580 | Y=0556.850-0568.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=2164 | X=0113.950-0147.560 | Y=0568.350-0579.510 | >600m.
P=2164 | X=0113.950-0337.140 | Y=0585.850-0597.010 | - Có bề rộng <3m, cách đường giao thông >200m.
P=2164 | X=0113.950-0387.210 | Y=0603.850-0615.010 | Các tuyến đường giao thông không đấu nối trực tiếp và thông
P=2164 | X=0113.950-0375.420 | Y=0615.350-0626.510 | ra Đường Huỳnh Văn Nghệ đoạn từ Đường Ngô Thì Nhậm
P=2164 | X=0113.950-0374.760 | Y=0626.850-0638.010 | đến Đường Võ Trường Toản có hiện trạng là đường nhựa,
P=2164 | X=0113.950-0187.830 | Y=0638.350-0649.510 | bê tông xi măng:
P=2164 | X=0096.350-0107.470 | Y=0644.350-0655.510 | 26
P=2164 | X=0400.400-0425.410 | Y=0644.350-0655.510 | 9.200
P=2164 | X=0436.900-0461.910 | Y=0644.350-0655.510 | 6.400
P=2164 | X=0496.900-0521.910 | Y=0644.350-0655.510 | 5.500
P=2164 | X=0113.950-0336.450 | Y=0655.850-0667.010 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=2164 | X=0113.950-0354.580 | Y=0673.350-0684.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=2164 | X=0113.950-0147.200 | Y=0684.850-0696.010 | ≤400m.
P=2164 | X=0096.350-0387.210 | Y=0702.850-0714.010 | 27 Các tuyến đường giao thông không đấu nối trực tiếp và thông
P=2164 | X=0400.400-0425.410 | Y=0702.850-0714.010 | 4.400
P=2164 | X=0436.900-0461.910 | Y=0702.850-0714.010 | 3.100
P=2164 | X=0496.900-0521.910 | Y=0702.850-0714.010 | 2.600
P=2165 | X=0113.950-0375.420 | Y=0078.850-0090.010 | ra Đường Huỳnh Văn Nghệ đoạn từ Đường Ngô Thì Nhậm
P=2165 | X=0113.950-0374.760 | Y=0090.350-0101.510 | đến Đường Võ Trường Toản có hiện trạng là đường nhựa,
P=2165 | X=0113.950-0187.830 | Y=0101.850-0113.010 | bê tông xi măng:
P=2165 | X=0113.950-0336.800 | Y=0119.350-0130.510 | - Có bề rộng ≥5m, cách đường giao thông >600m.
P=2165 | X=0113.950-0366.810 | Y=0136.850-0148.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ
P=2165 | X=0113.950-0200.270 | Y=0148.350-0159.510 | >400m đến ≤600m.
P=2165 | X=0113.950-0336.800 | Y=0165.850-0177.010 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=2165 | X=0113.950-0387.210 | Y=0183.850-0195.010 | Các tuyến đường giao thông không đấu nối trực tiếp và thông
P=2165 | X=0113.950-0375.420 | Y=0195.350-0206.510 | ra Đường Huỳnh Văn Nghệ đoạn từ Đường Ngô Thì Nhậm
P=2165 | X=0113.950-0374.760 | Y=0206.850-0218.010 | đến Đường Võ Trường Toản có hiện trạng là đường nhựa,
P=2165 | X=0113.950-0187.830 | Y=0218.350-0229.510 | bê tông xi măng:
P=2165 | X=0096.350-0107.470 | Y=0224.350-0235.510 | 28
P=2165 | X=0400.400-0425.410 | Y=0224.350-0235.510 | 3.400
P=2165 | X=0436.900-0461.910 | Y=0224.350-0235.510 | 2.400
P=2165 | X=0496.900-0521.910 | Y=0224.350-0235.510 | 2.000
P=2165 | X=0113.950-0354.580 | Y=0235.850-0247.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=2165 | X=0113.950-0147.560 | Y=0247.350-0258.510 | >600m.
P=2165 | X=0113.950-0337.140 | Y=0264.850-0276.010 | - Có bề rộng <3m, cách đường giao thông >200m.
P=2165 | X=0113.950-0233.160 | Y=0282.850-0294.010 | Đường Huỳnh Đường Võ
P=2165 | X=0096.350-0107.470 | Y=0288.600-0299.760 | 29
P=2165 | X=0255.850-0326.950 | Y=0288.600-0299.760 | Ngã ba Gạc Nai
P=2165 | X=0394.800-0461.870 | Y=0288.600-0299.760 | 15.200 10.600
P=2165 | X=0496.900-0521.910 | Y=0288.600-0299.760 | 9.100
P=2165 | X=0113.950-0158.400 | Y=0294.350-0305.510 | Văn Nghệ
P=2165 | X=0186.550-0245.890 | Y=0294.350-0305.510 | Trường Toản
P=2165 | X=0113.950-0362.090 | Y=0312.350-0323.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường
P=2165 | X=0113.950-0379.330 | Y=0323.850-0335.010 | Huỳnh Văn Nghệ đoạn từ Đường Võ Trường Toản đến Ngã
P=2165 | X=0113.950-0373.280 | Y=0335.350-0346.510 | ba Gạc Nai có hiện trạng là đường nhựa, bê tông xi măng:
P=2165 | X=0096.350-0107.470 | Y=0347.100-0358.260 | 30
P=2165 | X=0400.400-0425.410 | Y=0347.100-0358.260 | 7.600
P=2165 | X=0436.900-0461.910 | Y=0347.100-0358.260 | 5.300
P=2165 | X=0496.900-0521.910 | Y=0347.100-0358.260 | 4.600
P=2165 | X=0113.950-0336.450 | Y=0352.850-0364.010 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=2165 | X=0113.950-0354.580 | Y=0370.350-0381.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=2165 | X=0113.950-0147.200 | Y=0381.850-0393.010 | ≤400m.
P=2165 | X=0113.950-0362.090 | Y=0399.850-0411.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường
P=2165 | X=0113.950-0379.330 | Y=0411.350-0422.510 | Huỳnh Văn Nghệ đoạn từ Đường Võ Trường Toản đến Ngã
P=2165 | X=0113.950-0373.280 | Y=0422.850-0434.010 | ba Gạc Nai có hiện trạng là đường nhựa, bê tông xi măng:
P=2165 | X=0096.350-0336.800 | Y=0440.350-0454.510 | 31 - Có bề rộng ≥5m, cách đường giao thông >600m.
P=2165 | X=0400.400-0425.410 | Y=0443.350-0454.510 | 4.200
P=2165 | X=0436.900-0461.910 | Y=0443.350-0454.510 | 2.900
P=2165 | X=0496.900-0521.910 | Y=0443.350-0454.510 | 2.500
P=2165 | X=0113.950-0366.810 | Y=0457.850-0469.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ
P=2165 | X=0113.950-0200.270 | Y=0469.350-0480.510 | >400m đến ≤600m.
P=2165 | X=0113.950-0336.800 | Y=0486.850-0498.010 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=2165 | X=0113.950-0362.090 | Y=0504.850-0516.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường
P=2165 | X=0113.950-0379.330 | Y=0516.350-0527.510 | Huỳnh Văn Nghệ đoạn từ Đường Võ Trường Toản đến Ngã
P=2165 | X=0113.950-0373.350 | Y=0527.850-0539.010 | ba Gạc Nai có hiện trạng là đường nhựa, bê tông xi măng:
P=2165 | X=0096.350-0107.470 | Y=0539.600-0550.760 | 32
P=2165 | X=0400.400-0425.410 | Y=0539.600-0550.760 | 2.900
P=2165 | X=0436.900-0461.910 | Y=0539.600-0550.760 | 2.000
P=2165 | X=0496.900-0521.910 | Y=0539.600-0550.760 | 1.700
P=2165 | X=0113.950-0354.700 | Y=0545.350-0556.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=2165 | X=0113.950-0147.560 | Y=0556.850-0568.010 | >600m.
P=2165 | X=0113.950-0337.140 | Y=0574.350-0585.510 | - Có bề rộng <3m, cách đường giao thông >200m.
P=2165 | X=0113.950-0387.210 | Y=0592.350-0603.510 | Các tuyến đường giao thông không đấu nối trực tiếp và thông
P=2165 | X=0113.950-0384.780 | Y=0603.850-0615.010 | ra Đường Huỳnh Văn Nghệ đoạn từ Đường Võ Trường Toản
P=2165 | X=0113.950-0383.430 | Y=0615.350-0626.510 | đến Ngã ba Gạc Nai có hiện trạng là đường nhựa, bê tông xi
P=2165 | X=0113.950-0141.730 | Y=0626.850-0638.010 | măng:
P=2165 | X=0096.350-0107.470 | Y=0632.850-0644.010 | 33
P=2165 | X=0400.400-0425.410 | Y=0632.850-0644.010 | 6.800
P=2165 | X=0436.900-0461.910 | Y=0632.850-0644.010 | 4.800
P=2165 | X=0496.900-0521.910 | Y=0632.850-0644.010 | 4.100
P=2165 | X=0113.950-0336.450 | Y=0644.350-0655.510 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=2165 | X=0113.950-0354.580 | Y=0661.850-0673.010 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=2165 | X=0113.950-0147.200 | Y=0673.350-0684.510 | ≤400m.
P=2165 | X=0096.350-0387.210 | Y=0691.350-0702.510 | 34 Các tuyến đường giao thông không đấu nối trực tiếp và thông
P=2165 | X=0400.400-0425.410 | Y=0691.350-0702.510 | 3.800
P=2165 | X=0436.900-0461.910 | Y=0691.350-0702.510 | 2.700
P=2165 | X=0496.900-0521.910 | Y=0691.350-0702.510 | 2.300
P=2165 | X=0113.950-0384.780 | Y=0702.850-0714.010 | ra Đường Huỳnh Văn Nghệ đoạn từ Đường Võ Trường Toản
P=2166 | X=0113.950-0383.300 | Y=0078.850-0090.010 | đến Ngã ba Gạc Nai có hiện trạng là đường nhựa, bê tông xi
P=2166 | X=0113.950-0141.730 | Y=0090.350-0101.510 | măng:
P=2166 | X=0113.950-0336.800 | Y=0107.850-0119.010 | - Có bề rộng ≥5m, cách đường giao thông >600m.
P=2166 | X=0113.950-0366.810 | Y=0125.350-0136.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ
P=2166 | X=0113.950-0200.270 | Y=0136.850-0148.010 | >400m đến ≤600m.
P=2166 | X=0113.950-0336.800 | Y=0154.350-0165.510 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=2166 | X=0113.950-0387.210 | Y=0172.350-0183.510 | Các tuyến đường giao thông không đấu nối trực tiếp và thông
P=2166 | X=0113.950-0384.780 | Y=0183.850-0195.010 | ra Đường Huỳnh Văn Nghệ đoạn từ Đường Võ Trường Toản
P=2166 | X=0113.950-0383.300 | Y=0195.350-0206.510 | đến Ngã ba Gạc Nai có hiện trạng là đường nhựa, bê tông xi
P=2166 | X=0113.950-0141.730 | Y=0206.850-0218.010 | măng:
P=2166 | X=0096.350-0107.470 | Y=0212.850-0224.010 | 35
P=2166 | X=0400.400-0425.410 | Y=0212.850-0224.010 | 2.600
P=2166 | X=0436.900-0461.910 | Y=0212.850-0224.010 | 1.800
P=2166 | X=0496.900-0521.910 | Y=0212.850-0224.010 | 1.600
P=2166 | X=0113.950-0354.580 | Y=0224.350-0235.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=2166 | X=0113.950-0147.560 | Y=0235.850-0247.010 | >600m.
P=2166 | X=0113.950-0337.140 | Y=0253.350-0264.510 | - Có bề rộng <3m, cách đường giao thông >200m.
P=2166 | X=0113.950-0239.880 | Y=0271.350-0282.510 | Đường Huỳnh Ngã ba Gạc
P=2166 | X=0096.350-0107.470 | Y=0277.100-0288.260 | 36
P=2166 | X=0255.850-0383.510 | Y=0277.100-0288.260 | Giáp ranh phường Tân Triều
P=2166 | X=0394.800-0425.370 | Y=0277.100-0288.260 | 11.400
P=2166 | X=0436.900-0461.910 | Y=0277.100-0288.260 | 8.000
P=2166 | X=0496.900-0521.910 | Y=0277.100-0288.260 | 6.800
P=2166 | X=0113.950-0158.400 | Y=0282.850-0294.010 | Văn Nghệ
P=2166 | X=0186.550-0201.550 | Y=0282.850-0294.010 | Nai
P=2166 | X=0113.950-0362.090 | Y=0300.850-0312.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường
P=2166 | X=0113.950-0367.290 | Y=0312.350-0323.510 | Huỳnh Văn Nghệ đoạn từ Ngã ba Gạc Nai đến Giáp ranh
P=2166 | X=0113.950-0373.760 | Y=0323.850-0335.010 | phường Tân Triều có hiện trạng là đường nhựa, bê tông xi
P=2166 | X=0113.950-0141.730 | Y=0335.350-0346.510 | măng:
P=2166 | X=0096.350-0107.470 | Y=0341.350-0352.510 | 37
P=2166 | X=0400.400-0425.410 | Y=0341.350-0352.510 | 5.700
P=2166 | X=0436.900-0461.910 | Y=0341.350-0352.510 | 4.000
P=2166 | X=0496.900-0521.910 | Y=0341.350-0352.510 | 3.400
P=2166 | X=0113.950-0336.450 | Y=0352.850-0364.010 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=2166 | X=0113.950-0354.580 | Y=0370.350-0381.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=2166 | X=0113.950-0147.200 | Y=0381.850-0393.010 | ≤400m.
P=2166 | X=0113.950-0362.090 | Y=0399.850-0411.010 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường
P=2166 | X=0113.950-0367.290 | Y=0411.350-0422.510 | Huỳnh Văn Nghệ đoạn từ Ngã ba Gạc Nai đến Giáp ranh
P=2166 | X=0113.950-0373.760 | Y=0422.850-0434.010 | phường Tân Triều có hiện trạng là đường nhựa, bê tông xi
P=2166 | X=0113.950-0141.730 | Y=0434.350-0445.510 | măng:
P=2166 | X=0096.350-0336.800 | Y=0449.100-0463.010 | 38 - Có bề rộng ≥5m, cách đường giao thông >600m.
P=2166 | X=0400.400-0425.410 | Y=0449.100-0460.260 | 3.700
P=2166 | X=0436.900-0461.910 | Y=0449.100-0460.260 | 2.600
P=2166 | X=0496.900-0521.910 | Y=0449.100-0460.260 | 2.200
P=2166 | X=0113.950-0366.810 | Y=0469.350-0480.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ
P=2166 | X=0113.950-0200.270 | Y=0480.850-0492.010 | >400m đến ≤600m.
P=2166 | X=0113.950-0336.800 | Y=0498.350-0509.510 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=2166 | X=0113.950-0362.210 | Y=0516.350-0527.510 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường
P=2166 | X=0113.950-0367.290 | Y=0527.850-0539.010 | Huỳnh Văn Nghệ đoạn từ Ngã ba Gạc Nai đến Giáp ranh
P=2166 | X=0113.950-0373.760 | Y=0539.350-0550.510 | phường Tân Triều có hiện trạng là đường nhựa, bê tông xi
P=2166 | X=0113.950-0141.730 | Y=0550.850-0562.010 | măng:
P=2166 | X=0096.350-0107.470 | Y=0556.850-0568.010 | 39
P=2166 | X=0400.400-0425.410 | Y=0556.850-0568.010 | 2.700
P=2166 | X=0436.900-0461.910 | Y=0556.850-0568.010 | 1.900
P=2166 | X=0496.900-0521.910 | Y=0556.850-0568.010 | 1.600
P=2166 | X=0113.950-0354.580 | Y=0568.350-0579.510 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông
P=2166 | X=0113.950-0147.560 | Y=0579.850-0591.010 | >600m.
P=2166 | X=0113.950-0337.140 | Y=0597.350-0608.510 | - Có bề rộng <3m, cách đường giao thông >200m.
P=2166 | X=0113.950-0387.210 | Y=0615.350-0626.510 | Các tuyến đường giao thông không đấu nối trực tiếp và thông
P=2166 | X=0113.950-0366.640 | Y=0626.850-0638.010 | ra Đường Huỳnh Văn Nghệ đoạn từ Ngã ba Gạc Nai đến
P=2166 | X=0113.950-0388.200 | Y=0638.350-0649.510 | Giáp ranh phường Tân Triều có hiện trạng là đường nhựa, bê
P=2166 | X=0113.950-0173.940 | Y=0649.850-0661.010 | tông xi măng:
P=2166 | X=0096.350-0107.470 | Y=0655.850-0667.010 | 40
P=2166 | X=0400.400-0425.410 | Y=0655.850-0667.010 | 5.100
P=2166 | X=0436.900-0461.910 | Y=0655.850-0667.010 | 3.600
P=2166 | X=0496.900-0521.910 | Y=0655.850-0667.010 | 3.100
P=2166 | X=0113.950-0336.450 | Y=0667.350-0678.510 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
