TABLE=041 | AREA=Xã Gia Kiệm
--- SEQUENCE=3 | SECTION=agricultural | PAGES=732-940 | LINES=13531 ---
P=3271 | X=0090.100-0504.600 | Y=0338.010-0351.970 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường vào chùa Gia
P=3271 | X=0090.100-0519.440 | Y=0352.010-0365.970 | Lào đoạn từ Đường tỉnh 766 đến Khu du lịch cáp treo Núi Chứa Chan có
P=3271 | X=0090.100-0351.870 | Y=0366.010-0379.970 | hiện trạng là đường nhựa, bê tông xi măng:
P=3271 | X=0090.100-0406.160 | Y=0380.010-0393.970 | - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=3271 | X=0090.100-0509.060 | Y=0394.010-0407.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >500m đến
P=3271 | X=0090.100-0149.970 | Y=0408.010-0421.970 | ≤1.000m.
P=3271 | X=0090.100-0394.720 | Y=0422.010-0435.970 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=3271 | X=0090.100-0113.000 | Y=0436.010-0449.970 | 710
P=3271 | X=0090.100-0113.000 | Y=0450.010-0463.970 | 500
P=3271 | X=0090.100-0113.000 | Y=0464.010-0477.970 | 430
P=3271 | X=0090.100-0113.000 | Y=0492.010-0505.970 | 186
P=3271 | X=0090.100-0504.600 | Y=0506.010-0519.970 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường vào chùa Gia
P=3271 | X=0090.100-0519.440 | Y=0520.010-0533.970 | Lào đoạn từ Đường tỉnh 766 đến Khu du lịch cáp treo Núi Chứa Chan có
P=3271 | X=0090.100-0351.870 | Y=0534.010-0547.970 | hiện trạng là đường nhựa, bê tông xi măng:
P=3271 | X=0090.100-0481.820 | Y=0548.010-0561.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >1.000m.
P=3271 | X=0090.100-0394.720 | Y=0562.010-0575.970 | - Có bề rộng <3m, cách đường giao thông >200m.
P=3271 | X=0090.100-0113.000 | Y=0576.010-0589.970 | 570
P=3271 | X=0090.100-0113.000 | Y=0590.010-0603.970 | 400
P=3271 | X=0090.100-0113.000 | Y=0604.010-0617.970 | 340
P=3271 | X=0090.100-0113.000 | Y=0632.010-0645.970 | 187
P=3271 | X=0090.100-0520.100 | Y=0646.010-0659.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=3271 | X=0090.100-0514.560 | Y=0660.010-0673.970 | vào chùa Gia Lào đoạn từ Đường tỉnh 766 đến Khu du lịch cáp treo Núi
P=3271 | X=0090.100-0439.030 | Y=0674.010-0687.970 | Chứa Chan có hiện trạng là đường nhựa, bê tông xi măng:
P=3271 | X=0090.100-0406.160 | Y=0688.010-0701.970 | - Có bề rộng ≥5m, cách đường giao thông ≤1.000m.
P=3271 | X=0090.100-0470.380 | Y=0702.010-0715.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤500m.
P=3272 | X=0090.100-0113.000 | Y=0072.010-0085.970 | 770
P=3272 | X=0090.100-0113.000 | Y=0086.010-0099.970 | 540
P=3272 | X=0090.100-0113.000 | Y=0100.010-0113.970 | 460
P=3272 | X=0090.100-0113.000 | Y=0128.010-0141.970 | 188
P=3272 | X=0090.100-0520.100 | Y=0142.010-0155.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=3272 | X=0090.100-0514.560 | Y=0156.010-0169.970 | vào chùa Gia Lào đoạn từ Đường tỉnh 766 đến Khu du lịch cáp treo Núi
P=3272 | X=0090.100-0439.030 | Y=0170.010-0183.970 | Chứa Chan có hiện trạng là đường nhựa, bê tông xi măng:
P=3272 | X=0090.100-0406.160 | Y=0184.010-0197.970 | - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=3272 | X=0090.100-0509.060 | Y=0198.010-0211.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >500m đến
P=3272 | X=0090.100-0149.970 | Y=0212.010-0225.970 | ≤1.000m.
P=3272 | X=0090.100-0394.720 | Y=0226.010-0239.970 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=3272 | X=0090.100-0113.000 | Y=0240.010-0253.970 | 640
P=3272 | X=0090.100-0113.000 | Y=0254.010-0267.970 | 450
P=3272 | X=0090.100-0113.000 | Y=0268.010-0281.970 | 380
P=3272 | X=0090.100-0113.000 | Y=0296.010-0309.970 | 189
P=3272 | X=0090.100-0520.100 | Y=0310.010-0323.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=3272 | X=0090.100-0514.560 | Y=0324.010-0337.970 | vào chùa Gia Lào đoạn từ Đường tỉnh 766 đến Khu du lịch cáp treo Núi
P=3272 | X=0090.100-0439.030 | Y=0338.010-0351.970 | Chứa Chan có hiện trạng là đường nhựa, bê tông xi măng:
P=3272 | X=0090.100-0481.820 | Y=0352.010-0365.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >1.000m.
P=3272 | X=0090.100-0394.720 | Y=0366.010-0379.970 | - Có bề rộng <3m, cách đường giao thông >200m.
P=3272 | X=0090.100-0113.000 | Y=0380.010-0393.970 | 510
P=3272 | X=0090.100-0113.000 | Y=0394.010-0407.970 | 360
P=3272 | X=0090.100-0113.000 | Y=0408.010-0421.970 | 310
P=3272 | X=0090.100-0113.000 | Y=0436.010-0449.970 | 190
P=3272 | X=0090.100-0271.700 | Y=0450.010-0463.970 | Đường Suối Đá - ấp Trung Sơn
P=3272 | X=0090.100-0271.430 | Y=0464.010-0477.970 | Đường Xuân Lộc - Long Khánh
P=3272 | X=0090.100-0403.260 | Y=0478.010-0491.970 | Ranh thửa đất số 160, tờ BĐĐC số 185, xã Xuân Lộc
P=3272 | X=0090.100-0124.430 | Y=0492.010-0505.970 | 1.200
P=3272 | X=0090.100-0113.000 | Y=0506.010-0519.970 | 840
P=3272 | X=0090.100-0113.000 | Y=0520.010-0533.970 | 720
P=3272 | X=0090.100-0113.000 | Y=0548.010-0561.970 | 191
P=3272 | X=0090.100-0499.310 | Y=0562.010-0575.970 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Suối Đá - ấp
P=3272 | X=0090.100-0519.350 | Y=0576.010-0589.970 | Trung Sơn đoạn từ Đường Xuân Lộc - Long Khánh đến Ranh thửa đất số
P=3272 | X=0090.100-0492.680 | Y=0590.010-0603.970 | 160, tờ BĐĐC số 185, xã Xuân Lộc có hiện trạng là đường nhựa, bê
P=3272 | X=0090.100-0173.630 | Y=0604.010-0617.970 | tông xi măng:
P=3272 | X=0090.100-0406.160 | Y=0618.010-0631.970 | - Có bề rộng ≥5m, cách đường giao thông ≤1.000m.
P=3272 | X=0090.100-0470.380 | Y=0632.010-0645.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤500m.
P=3272 | X=0090.100-0113.000 | Y=0646.010-0659.970 | 620
P=3272 | X=0090.100-0113.000 | Y=0660.010-0673.970 | 430
P=3272 | X=0090.100-0113.000 | Y=0674.010-0687.970 | 370
P=3272 | X=0090.100-0113.000 | Y=0702.010-0715.970 | 192
P=3273 | X=0090.100-0499.310 | Y=0072.010-0085.970 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Suối Đá - ấp
P=3273 | X=0090.100-0519.350 | Y=0086.010-0099.970 | Trung Sơn đoạn từ Đường Xuân Lộc - Long Khánh đến Ranh thửa đất số
P=3273 | X=0090.100-0492.680 | Y=0100.010-0113.970 | 160, tờ BĐĐC số 185, xã Xuân Lộc có hiện trạng là đường nhựa, bê
P=3273 | X=0090.100-0173.630 | Y=0114.010-0127.970 | tông xi măng:
P=3273 | X=0090.100-0406.160 | Y=0128.010-0141.970 | - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=3273 | X=0090.100-0509.060 | Y=0142.010-0155.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >500m đến
P=3273 | X=0090.100-0149.970 | Y=0156.010-0169.970 | ≤1.000m.
P=3273 | X=0090.100-0394.720 | Y=0170.010-0183.970 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=3273 | X=0090.100-0113.000 | Y=0184.010-0197.970 | 550
P=3273 | X=0090.100-0113.000 | Y=0198.010-0211.970 | 390
P=3273 | X=0090.100-0113.000 | Y=0212.010-0225.970 | 330
P=3273 | X=0090.100-0113.000 | Y=0240.010-0253.970 | 193
P=3273 | X=0090.100-0499.310 | Y=0254.010-0267.970 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Suối Đá - ấp
P=3273 | X=0090.100-0519.350 | Y=0268.010-0281.970 | Trung Sơn đoạn từ Đường Xuân Lộc - Long Khánh đến Ranh thửa đất số
P=3273 | X=0090.100-0492.680 | Y=0282.010-0295.970 | 160, tờ BĐĐC số 185, xã Xuân Lộc có hiện trạng là đường nhựa, bê
P=3273 | X=0090.100-0173.630 | Y=0296.010-0309.970 | tông xi măng:
P=3273 | X=0090.100-0481.820 | Y=0310.010-0323.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >1.000m.
P=3273 | X=0090.100-0394.720 | Y=0324.010-0337.970 | - Có bề rộng <3m, cách đường giao thông >200m.
P=3273 | X=0090.100-0113.000 | Y=0338.010-0351.970 | 410
P=3273 | X=0090.100-0113.000 | Y=0352.010-0365.970 | 290
P=3273 | X=0090.100-0113.000 | Y=0366.010-0379.970 | 250
P=3273 | X=0090.100-0113.000 | Y=0394.010-0407.970 | 194
P=3273 | X=0090.100-0520.100 | Y=0408.010-0421.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=3273 | X=0090.100-0489.780 | Y=0422.010-0435.970 | Suối Đá - ấp Trung Sơn đoạn từ Đường Xuân Lộc - Long Khánh đến
P=3273 | X=0090.100-0501.150 | Y=0436.010-0449.970 | Ranh thửa đất số 160, tờ BĐĐC số 185, xã Xuân Lộc có hiện trạng là
P=3273 | X=0090.100-0271.710 | Y=0450.010-0463.970 | đường nhựa, bê tông xi măng:
P=3273 | X=0090.100-0406.160 | Y=0464.010-0477.970 | - Có bề rộng ≥5m, cách đường giao thông ≤1.000m.
P=3273 | X=0090.100-0470.380 | Y=0478.010-0491.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤500m.
P=3273 | X=0090.100-0113.000 | Y=0492.010-0505.970 | 560
P=3273 | X=0090.100-0113.000 | Y=0506.010-0519.970 | 390
P=3273 | X=0090.100-0113.000 | Y=0520.010-0533.970 | 350
P=3273 | X=0090.100-0113.000 | Y=0548.010-0561.970 | 195
P=3273 | X=0090.100-0520.100 | Y=0562.010-0575.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=3273 | X=0090.100-0489.780 | Y=0576.010-0589.970 | Suối Đá - ấp Trung Sơn đoạn từ Đường Xuân Lộc - Long Khánh đến
P=3273 | X=0090.100-0501.150 | Y=0590.010-0603.970 | Ranh thửa đất số 160, tờ BĐĐC số 185, xã Xuân Lộc có hiện trạng là
P=3273 | X=0090.100-0271.710 | Y=0604.010-0617.970 | đường nhựa, bê tông xi măng:
P=3273 | X=0090.100-0406.160 | Y=0618.010-0631.970 | - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=3273 | X=0090.100-0509.060 | Y=0632.010-0645.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >500m đến
P=3273 | X=0090.100-0149.970 | Y=0646.010-0659.970 | ≤1.000m.
P=3273 | X=0090.100-0394.720 | Y=0660.010-0673.970 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=3273 | X=0090.100-0113.000 | Y=0674.010-0687.970 | 500
P=3273 | X=0090.100-0113.000 | Y=0688.010-0701.970 | 350
P=3273 | X=0090.100-0113.000 | Y=0702.010-0715.970 | 300
P=3274 | X=0090.100-0113.000 | Y=0086.010-0099.970 | 196
P=3274 | X=0090.100-0520.100 | Y=0100.010-0113.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=3274 | X=0090.100-0489.780 | Y=0114.010-0127.970 | Suối Đá - ấp Trung Sơn đoạn từ Đường Xuân Lộc - Long Khánh đến
P=3274 | X=0090.100-0501.150 | Y=0128.010-0141.970 | Ranh thửa đất số 160, tờ BĐĐC số 185, xã Xuân Lộc có hiện trạng là
P=3274 | X=0090.100-0271.710 | Y=0142.010-0155.970 | đường nhựa, bê tông xi măng:
P=3274 | X=0090.100-0481.820 | Y=0156.010-0169.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >1.000m.
P=3274 | X=0090.100-0394.720 | Y=0170.010-0183.970 | - Có bề rộng <3m, cách đường giao thông >200m.
P=3274 | X=0090.100-0113.000 | Y=0184.010-0197.970 | 370
P=3274 | X=0090.100-0113.000 | Y=0198.010-0211.970 | 260
P=3274 | X=0090.100-0113.000 | Y=0212.010-0225.970 | 220
P=3274 | X=0090.100-0113.000 | Y=0240.010-0253.970 | 197
P=3274 | X=0090.100-0269.740 | Y=0254.010-0267.970 | Đường Cây Me - ấp Trung Sơn
P=3274 | X=0090.100-0236.940 | Y=0268.010-0281.970 | Đường vào chùa Gia Lào
P=3274 | X=0090.100-0491.090 | Y=0282.010-0295.970 | Hết ranh thửa đất số 731, tờ BĐĐC số 187 về bên phải và hết ranh
P=3274 | X=0090.100-0437.380 | Y=0296.010-0309.970 | thửa đất số 494, tờ BĐĐC số 187 về bên trái, xã Xuân Lộc
P=3274 | X=0090.100-0124.430 | Y=0310.010-0323.970 | 1.200
P=3274 | X=0090.100-0113.000 | Y=0324.010-0337.970 | 840
P=3274 | X=0090.100-0113.000 | Y=0338.010-0351.970 | 720
P=3274 | X=0090.100-0113.000 | Y=0366.010-0379.970 | 198
P=3274 | X=0090.100-0497.350 | Y=0380.010-0393.970 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Cây Me - ấp
P=3274 | X=0090.100-0506.370 | Y=0394.010-0407.970 | Trung Sơn đoạn từ Đường vào chùa Gia Lào đến Hết ranh thửa đất số
P=3274 | X=0090.100-0520.260 | Y=0408.010-0421.970 | 731, tờ BĐĐC số 187 về bên phải và hết ranh thửa đất số 494, tờ BĐĐC
P=3274 | X=0090.100-0521.380 | Y=0422.010-0435.970 | số 187 về bên trái, xã Xuân Lộc có hiện trạng là đường nhựa, bê tông xi
P=3274 | X=0090.100-0128.370 | Y=0436.010-0449.970 | măng:
P=3274 | X=0090.100-0406.160 | Y=0450.010-0463.970 | - Có bề rộng ≥5m, cách đường giao thông ≤1.000m.
P=3274 | X=0090.100-0470.380 | Y=0464.010-0477.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤500m.
P=3274 | X=0090.100-0113.000 | Y=0478.010-0491.970 | 620
P=3274 | X=0090.100-0113.000 | Y=0492.010-0505.970 | 430
P=3274 | X=0090.100-0113.000 | Y=0506.010-0519.970 | 370
P=3274 | X=0090.100-0113.000 | Y=0534.010-0547.970 | 199
P=3274 | X=0090.100-0497.350 | Y=0548.010-0561.970 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Cây Me - ấp
P=3274 | X=0090.100-0506.370 | Y=0562.010-0575.970 | Trung Sơn đoạn từ Đường vào chùa Gia Lào đến Hết ranh thửa đất số
P=3274 | X=0090.100-0520.260 | Y=0576.010-0589.970 | 731, tờ BĐĐC số 187 về bên phải và hết ranh thửa đất số 494, tờ BĐĐC
P=3274 | X=0090.100-0521.380 | Y=0590.010-0603.970 | số 187 về bên trái, xã Xuân Lộc có hiện trạng là đường nhựa, bê tông xi
P=3274 | X=0090.100-0128.370 | Y=0604.010-0617.970 | măng:
P=3274 | X=0090.100-0406.160 | Y=0618.010-0631.970 | - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=3274 | X=0090.100-0509.060 | Y=0632.010-0645.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >500m đến
P=3274 | X=0090.100-0149.970 | Y=0646.010-0659.970 | ≤1.000m.
P=3274 | X=0090.100-0394.720 | Y=0660.010-0673.970 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=3274 | X=0090.100-0113.000 | Y=0674.010-0687.970 | 550
P=3274 | X=0090.100-0113.000 | Y=0688.010-0701.970 | 390
P=3274 | X=0090.100-0113.000 | Y=0702.010-0715.970 | 330
P=3275 | X=0090.100-0113.000 | Y=0086.010-0099.970 | 200
P=3275 | X=0090.100-0497.350 | Y=0100.010-0113.970 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Cây Me - ấp
P=3275 | X=0090.100-0506.370 | Y=0114.010-0127.970 | Trung Sơn đoạn từ Đường vào chùa Gia Lào đến Hết ranh thửa đất số
P=3275 | X=0090.100-0520.260 | Y=0128.010-0141.970 | 731, tờ BĐĐC số 187 về bên phải và hết ranh thửa đất số 494, tờ BĐĐC
P=3275 | X=0090.100-0521.380 | Y=0142.010-0155.970 | số 187 về bên trái, xã Xuân Lộc có hiện trạng là đường nhựa, bê tông xi
P=3275 | X=0090.100-0128.370 | Y=0156.010-0169.970 | măng:
P=3275 | X=0090.100-0481.820 | Y=0170.010-0183.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >1.000m.
P=3275 | X=0090.100-0394.720 | Y=0184.010-0197.970 | - Có bề rộng <3m, cách đường giao thông >200m.
P=3275 | X=0090.100-0113.000 | Y=0198.010-0211.970 | 410
P=3275 | X=0090.100-0113.000 | Y=0212.010-0225.970 | 290
P=3275 | X=0090.100-0113.000 | Y=0226.010-0239.970 | 250
P=3275 | X=0090.100-0113.000 | Y=0254.010-0267.970 | 201
P=3275 | X=0090.100-0520.100 | Y=0268.010-0281.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=3275 | X=0090.100-0509.510 | Y=0282.010-0295.970 | Cây Me - ấp Trung Sơn đoạn từ Đường vào chùa Gia Lào đến Hết ranh
P=3275 | X=0090.100-0506.810 | Y=0296.010-0309.970 | thửa đất số 731, tờ BĐĐC số 187 về bên phải và hết ranh thửa đất số
P=3275 | X=0090.100-0504.920 | Y=0310.010-0323.970 | 494, tờ BĐĐC số 187 về bên trái, xã Xuân Lộc có hiện trạng là đường
P=3275 | X=0090.100-0230.170 | Y=0324.010-0337.970 | nhựa, bê tông xi măng:
P=3275 | X=0090.100-0406.160 | Y=0338.010-0351.970 | - Có bề rộng ≥5m, cách đường giao thông ≤1.000m.
P=3275 | X=0090.100-0470.380 | Y=0352.010-0365.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤500m.
P=3275 | X=0090.100-0113.000 | Y=0366.010-0379.970 | 560
P=3275 | X=0090.100-0113.000 | Y=0380.010-0393.970 | 390
P=3275 | X=0090.100-0113.000 | Y=0394.010-0407.970 | 350
P=3275 | X=0090.100-0113.000 | Y=0422.010-0435.970 | 202
P=3275 | X=0090.100-0520.100 | Y=0436.010-0449.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=3275 | X=0090.100-0509.510 | Y=0450.010-0463.970 | Cây Me - ấp Trung Sơn đoạn từ Đường vào chùa Gia Lào đến Hết ranh
P=3275 | X=0090.100-0506.810 | Y=0464.010-0477.970 | thửa đất số 731, tờ BĐĐC số 187 về bên phải và hết ranh thửa đất số
P=3275 | X=0090.100-0504.920 | Y=0478.010-0491.970 | 494, tờ BĐĐC số 187 về bên trái, xã Xuân Lộc có hiện trạng là đường
P=3275 | X=0090.100-0230.170 | Y=0492.010-0505.970 | nhựa, bê tông xi măng:
P=3275 | X=0090.100-0406.160 | Y=0506.010-0519.970 | - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=3275 | X=0090.100-0509.060 | Y=0520.010-0533.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >500m đến
P=3275 | X=0090.100-0149.970 | Y=0534.010-0547.970 | ≤1.000m.
P=3275 | X=0090.100-0394.720 | Y=0548.010-0561.970 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=3275 | X=0090.100-0113.000 | Y=0562.010-0575.970 | 500
P=3275 | X=0090.100-0113.000 | Y=0576.010-0589.970 | 350
P=3275 | X=0090.100-0113.000 | Y=0590.010-0603.970 | 300
P=3275 | X=0090.100-0113.000 | Y=0618.010-0631.970 | 203
P=3275 | X=0090.100-0520.100 | Y=0632.010-0645.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=3275 | X=0090.100-0509.510 | Y=0646.010-0659.970 | Cây Me - ấp Trung Sơn đoạn từ Đường vào chùa Gia Lào đến Hết ranh
P=3275 | X=0090.100-0506.810 | Y=0660.010-0673.970 | thửa đất số 731, tờ BĐĐC số 187 về bên phải và hết ranh thửa đất số
P=3275 | X=0090.100-0504.920 | Y=0674.010-0687.970 | 494, tờ BĐĐC số 187 về bên trái, xã Xuân Lộc có hiện trạng là đường
P=3275 | X=0090.100-0230.170 | Y=0688.010-0701.970 | nhựa, bê tông xi măng:
P=3275 | X=0090.100-0481.820 | Y=0702.010-0715.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >1.000m.
P=3276 | X=0090.100-0394.720 | Y=0072.010-0085.970 | - Có bề rộng <3m, cách đường giao thông >200m.
P=3276 | X=0090.100-0113.000 | Y=0086.010-0099.970 | 370
P=3276 | X=0090.100-0113.000 | Y=0100.010-0113.970 | 260
P=3276 | X=0090.100-0113.000 | Y=0114.010-0127.970 | 220
P=3276 | X=0090.100-0113.000 | Y=0142.010-0155.970 | 204
P=3276 | X=0090.100-0292.110 | Y=0156.010-0169.970 | Đường Đoàn kết - ấp Trung Nghĩa
P=3276 | X=0090.100-0205.490 | Y=0170.010-0183.970 | Đường Thành Công
P=3276 | X=0090.100-0236.940 | Y=0184.010-0197.970 | Đường vào chùa Gia Lào
P=3276 | X=0090.100-0124.430 | Y=0198.010-0211.970 | 1.200
P=3276 | X=0090.100-0113.000 | Y=0212.010-0225.970 | 840
P=3276 | X=0090.100-0113.000 | Y=0226.010-0239.970 | 720
P=3276 | X=0090.100-0113.000 | Y=0254.010-0267.970 | 205
P=3276 | X=0090.100-0507.410 | Y=0268.010-0281.970 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Đoàn kết - ấp
P=3276 | X=0090.100-0509.820 | Y=0282.010-0295.970 | Trung Nghĩa đoạn từ Đường Thành Công đến Đường vào chùa Gia Lào
P=3276 | X=0090.100-0369.590 | Y=0296.010-0309.970 | có hiện trạng là đường nhựa, bê tông xi măng:
P=3276 | X=0090.100-0406.160 | Y=0310.010-0323.970 | - Có bề rộng ≥5m, cách đường giao thông ≤1.000m.
P=3276 | X=0090.100-0470.380 | Y=0324.010-0337.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤500m.
P=3276 | X=0090.100-0113.000 | Y=0338.010-0351.970 | 620
P=3276 | X=0090.100-0113.000 | Y=0352.010-0365.970 | 430
P=3276 | X=0090.100-0113.000 | Y=0366.010-0379.970 | 370
P=3276 | X=0090.100-0113.000 | Y=0394.010-0407.970 | 206
P=3276 | X=0090.100-0507.410 | Y=0408.010-0421.970 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Đoàn kết - ấp
P=3276 | X=0090.100-0509.820 | Y=0422.010-0435.970 | Trung Nghĩa đoạn từ Đường Thành Công đến Đường vào chùa Gia Lào
P=3276 | X=0090.100-0369.590 | Y=0436.010-0449.970 | có hiện trạng là đường nhựa, bê tông xi măng:
P=3276 | X=0090.100-0406.160 | Y=0450.010-0463.970 | - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=3276 | X=0090.100-0509.060 | Y=0464.010-0477.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >500m đến
P=3276 | X=0090.100-0149.970 | Y=0478.010-0491.970 | ≤1.000m.
P=3276 | X=0090.100-0394.720 | Y=0492.010-0505.970 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=3276 | X=0090.100-0113.000 | Y=0506.010-0519.970 | 550
P=3276 | X=0090.100-0113.000 | Y=0520.010-0533.970 | 390
P=3276 | X=0090.100-0113.000 | Y=0534.010-0547.970 | 330
P=3276 | X=0090.100-0113.000 | Y=0562.010-0575.970 | 207
P=3276 | X=0090.100-0507.410 | Y=0576.010-0589.970 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Đoàn kết - ấp
P=3276 | X=0090.100-0509.820 | Y=0590.010-0603.970 | Trung Nghĩa đoạn từ Đường Thành Công đến Đường vào chùa Gia Lào
P=3276 | X=0090.100-0369.590 | Y=0604.010-0617.970 | có hiện trạng là đường nhựa, bê tông xi măng:
P=3276 | X=0090.100-0481.820 | Y=0618.010-0631.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >1.000m.
P=3276 | X=0090.100-0394.720 | Y=0632.010-0645.970 | - Có bề rộng <3m, cách đường giao thông >200m.
P=3276 | X=0090.100-0113.000 | Y=0646.010-0659.970 | 410
P=3276 | X=0090.100-0113.000 | Y=0660.010-0673.970 | 290
P=3276 | X=0090.100-0113.000 | Y=0674.010-0687.970 | 250
P=3276 | X=0090.100-0113.000 | Y=0702.010-0715.970 | 208
P=3277 | X=0090.100-0520.100 | Y=0072.010-0085.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=3277 | X=0090.100-0513.050 | Y=0086.010-0099.970 | Đoàn kết - ấp Trung Nghĩa đoạn từ Đường Thành Công đến Đường vào
P=3277 | X=0090.100-0451.450 | Y=0100.010-0113.970 | chùa Gia Lào có hiện trạng là đường nhựa, bê tông xi măng:
P=3277 | X=0090.100-0406.160 | Y=0114.010-0127.970 | - Có bề rộng ≥5m, cách đường giao thông ≤1.000m.
P=3277 | X=0090.100-0470.380 | Y=0128.010-0141.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤500m.
P=3277 | X=0090.100-0113.000 | Y=0142.010-0155.970 | 560
P=3277 | X=0090.100-0113.000 | Y=0156.010-0169.970 | 390
P=3277 | X=0090.100-0113.000 | Y=0170.010-0183.970 | 350
P=3277 | X=0090.100-0113.000 | Y=0198.010-0211.970 | 209
P=3277 | X=0090.100-0520.100 | Y=0212.010-0225.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=3277 | X=0090.100-0513.050 | Y=0226.010-0239.970 | Đoàn kết - ấp Trung Nghĩa đoạn từ Đường Thành Công đến Đường vào
P=3277 | X=0090.100-0451.450 | Y=0240.010-0253.970 | chùa Gia Lào có hiện trạng là đường nhựa, bê tông xi măng:
P=3277 | X=0090.100-0406.160 | Y=0254.010-0267.970 | - Có bề rộng ≥5m, cách đường giao thông >1.000m.
P=3277 | X=0090.100-0509.060 | Y=0268.010-0281.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >500m đến
P=3277 | X=0090.100-0149.970 | Y=0282.010-0295.970 | ≤1.000m.
P=3277 | X=0090.100-0394.720 | Y=0296.010-0309.970 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=3277 | X=0090.100-0113.000 | Y=0310.010-0323.970 | 500
P=3277 | X=0090.100-0113.000 | Y=0324.010-0337.970 | 350
P=3277 | X=0090.100-0113.000 | Y=0338.010-0351.970 | 300
P=3277 | X=0090.100-0113.000 | Y=0366.010-0379.970 | 210
P=3277 | X=0090.100-0520.100 | Y=0380.010-0393.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=3277 | X=0090.100-0513.050 | Y=0394.010-0407.970 | Đoàn kết - ấp Trung Nghĩa đoạn từ Đường Thành Công đến Đường vào
P=3277 | X=0090.100-0451.450 | Y=0408.010-0421.970 | chùa Gia Lào có hiện trạng là đường nhựa, bê tông xi măng:
P=3277 | X=0090.100-0481.820 | Y=0422.010-0435.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >1.000m.
P=3277 | X=0090.100-0394.720 | Y=0436.010-0449.970 | - Có bề rộng <3m, cách đường giao thông >200m.
